Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
goviv2,goviv2-acionaglpro,aciona-gl,aciona-gl-7495c848c7-6v7lw,0.0059328179888816,11,0,9d485afca7afc3952df77fa7a66b5fae
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0173563221621362,11,0,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0045291919986129,11,0,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.7111465216983115,11,0,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.2217123910559154,11,0,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2894573869869166,11,0,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0266330706178107,11,0,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0056750652743301,11,0,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0343399854868943,11,0,7fba3a331928e6a308e35a1f30121516
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0157892742903079,11,0,47f677425069b597530503d9c7f0474a
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-t9v7q,0.0001050798114066,11,0,8eb6667eeb272fff7b1b1287955a88ac
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,2.977634454771801e-05,11,0,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,0.0001675605138763,11,0,b4af8ac9dc7ad5762990d1f7d728f4a9
scaibama,scaibama-h,apicorp-registry,apicorp-registry-6c7fc5445c-wvnhn,1.3964142264846898e-05,11,0,6db783081354c20dcded312a7cfa91ee
scaibama,scaibama-val,apicorp-registry,apicorp-registry-7496d6b5b6-6nbq2,0.0007822063095814,11,0,0b97b8481c8f8be59224f83a77e851c5
scaibama,scaibama-p,apicorp-registry,apicorp-registry-666d9c4c8c-hllm8,0.0002005949599026,11,0,db163b46239b25ad9eb933da37bd1e07
keycloak,keycloak-p4,app,app-765b8dd954-dvx47,4.585481905477181e-05,11,0,9affdb15ed2ede131976d82b24e0df08
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-ckppn,0.0001682767201517,11,0,d2fd778eb2106247d94f9d5044a051c8
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-4p9k7,9.110534130996447e-06,11,0,f634905fefbd71d790ca5a51fc1de86f
sieftabe,sieftabe-d,backend,backend-6fd959bf6d-8mc2k,0.0047225851057719,11,0,42f47fe2c3fad1be7f3b765cb8d35d54
sicalc,sicalc-p,backend,backend-7ffb578f9f-mttwn,0.0642193502862199,11,0,415096514f239921b328faf837947d56
perdcompw,perdcompw-pro,backend,backend-76c9596cf-ngzb5,5.469507351316922e-06,11,0,97f9eb58aedd1ce03f094761a4b55a76
sicalc,sicalc-p,backend,backend-7ffb578f9f-dfc8z,0.2215840104079264,11,0,4360f1c7f292b20aa583b25448f7367d
perdcompw,perdcompw-pro,backend,backend-76c9596cf-xhk58,2.1441423499125224e-05,11,0,4cec5064e142e8c4c834150b641578a7
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-fg4wf,0.0001090196469045,11,0,b9e65da45d78697d7dde87fa53450e2b
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-5lzhp,0.000438168644986,11,0,122f105c775ec824feb77d8b558d59b0
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-fwqsc,0.000361220882175,11,0,3f07d6caca422b4d14891fd6e5f0c619
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-psj97,0.000551384974682,11,0,e6d02ae9fa78d14ddf9e713015a71ec1
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0010000348348862,11,0,d60f34d1167553db74e52cb926014f7e
