Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
goviv2,goviv2-acionaglpro,aciona-gl,aciona-gl-7495c848c7-6v7lw,0.0001494592824552,2,30,9d485afca7afc3952df77fa7a66b5fae
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0830297965713276,2,30,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0593122724765309,2,30,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.75249524885566,2,30,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.1687333120589694,2,30,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2155991415116033,2,30,dffe60147f77e98539f9e39f4994e1ab
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0034645892800844,2,30,b1f8f52fa1452b7e8953360270e86606
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0118212773971422,2,30,47f677425069b597530503d9c7f0474a
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0003458986223796,2,30,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,3.0905225017594503e-06,2,30,b4af8ac9dc7ad5762990d1f7d728f4a9
scaibama,scaibama-h,apicorp-registry,apicorp-registry-6c7fc5445c-wvnhn,0.0011573104435589,2,30,6db783081354c20dcded312a7cfa91ee
scaibama,scaibama-val,apicorp-registry,apicorp-registry-7496d6b5b6-6nbq2,0.0001407275890592,2,30,0b97b8481c8f8be59224f83a77e851c5
pfauto,pfauto-p,area-gestor,area-gestor-54746f565b-4c64x,0.0126243111476154,2,30,27d4e8ee3fc41f51cb1413e59a7fe9b1
liveness,liveness-hom,backend-auditoria,backend-auditoria-7475cbf7d7-mtvdq,0.0416513349583333,2,30,7189cf310afd6d7df656f9b525a7d12a
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-67864,0.0004278137514801,2,30,6f83710d4c4fb05e5be04871bf582035
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0007380224412616,2,30,d60f34d1167553db74e52cb926014f7e
caepf,caepf-mon,caepf-grf,caepf-grf-69f8f7c865-gcrb7,0.0001485388006027,2,30,1aac7b6fbb83ecbcc9100b4bcb65c3a3
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.2610774494921567,2,30,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.0003206094817397,2,30,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.0001278233783059,2,30,60d03626d732bb7f9a82eb576c02070b
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-t62gn,0.0042365784071051,2,30,fd652ed862b3da12ec5e1b84ca49a7fd
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-wclvx,0.0013840240408326,2,30,f7e6dd3c17090183b78398d7c75b508b
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-rcl8f,0.0013950620908895,2,30,389838d84d088e35a7f0ffc1f2a9d365
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-5v27f,0.0006502218832016,2,30,ab464dcc9af145e8fa4cd1b4e03c11dd
