Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
acfisc,acfisc-h,acfisc-gerador-anexo,acfisc-gerador-anexo-67b4b6dbf6-xxnwx,0.0010950819557183,10,15,c0b7abd6522c7eee484e0acd480f4eec
goviv2,goviv2-acionaglpro,aciona-gl,aciona-gl-7495c848c7-6v7lw,0.0001070376948779,10,15,9d485afca7afc3952df77fa7a66b5fae
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0095368548421597,10,15,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0331248122137948,10,15,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.6224812676596545,10,15,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.1990698786825639,10,15,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2171180418938125,10,15,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0176295301851641,10,15,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.1071734315497199,10,15,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-47h64,0.020244604579085,10,15,f51743bcfad3832521fe0c0ddc042e2b
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0055541071707768,10,15,7fba3a331928e6a308e35a1f30121516
neoid,neoid-p,api,api-68bb77874-xh4lv,0.0061636193256672,10,15,6096e3488387e69289a82d654bce732f
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0136564920746391,10,15,47f677425069b597530503d9c7f0474a
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,0.0005090214905669,10,15,808b86d0d3e499579ce78f4cc957e7d1
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-h6fpp,2.5338343191979105e-05,10,15,fb23606055b0a55db3e64fdf2eb825a6
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0001561667170604,10,15,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,0.0001992737937836,10,15,b4af8ac9dc7ad5762990d1f7d728f4a9
scaibama,scaibama-p,apicorp-registry,apicorp-registry-666d9c4c8c-hllm8,1.748078014242039e-05,10,15,db163b46239b25ad9eb933da37bd1e07
pfauto,pfauto-p,area-gestor,area-gestor-54746f565b-4c64x,0.1311917796453114,10,15,27d4e8ee3fc41f51cb1413e59a7fe9b1
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-hjqcq,0.0001495967577453,10,15,75c89465a084e54eb4685bc0a9c09e5e
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-r8ndz,0.0002217284325586,10,15,0647fc1be1780819fb8434a944c1442d
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-vx6dl,0.0003449942467339,10,15,4b68e08abfcd370bb5819fd247ed51e3
sicalc,sicalc-p,backend,backend-7ffb578f9f-mttwn,0.0111163172426606,10,15,415096514f239921b328faf837947d56
perdcompw,perdcompw-pro,backend,backend-76c9596cf-cbx9j,5.200438146682945e-06,10,15,c5724d69f9f8b9866fe79b18d4d1c794
perdcompw,perdcompw-pro,backend,backend-76c9596cf-ngzb5,0.000219754800201,10,15,97f9eb58aedd1ce03f094761a4b55a76
sicalc,sicalc-p,backend,backend-7ffb578f9f-dfc8z,0.0090378688786922,10,15,4360f1c7f292b20aa583b25448f7367d
liveness,liveness-prd,backend-auditoria,backend-auditoria-7dd94c8575-t9lkq,0.0288001524333333,10,15,936ba9aaaa5750fa1a849412c6eb2be2
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-bcb9n,6.814915590202033e-05,10,15,4349384f888bc8d9e6d48af5675c8ef6
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-fg4wf,4.586323507591417e-07,10,15,b9e65da45d78697d7dde87fa53450e2b
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-8lwqt,2.219222476341747e-05,10,15,279eaa127c2997655a086c58bef50904
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0007627519195193,10,15,d60f34d1167553db74e52cb926014f7e
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.1450877913763648,10,15,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.0539725737383291,10,15,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.0050954712480874,10,15,60d03626d732bb7f9a82eb576c02070b
cnbs,cnbs-t,cnbs-kibana,cnbs-kibana-cb75c5d8f-j5xjv,0.0001649909891186,10,15,3e15150589d9ef21bacbcccdb53d3e80
cnbs,cnbs-h,cnbs-kibana,cnbs-kibana-74b47dc547-rmh7z,7.371168739486386e-05,10,15,7190976ba497341414c81a9d4deaadae
cnetmobile,cnetmobile-des,cnet-comprasnet-riscos,cnet-comprasnet-riscos-6c9d7f5677-7kzhj,0.0043849385751571,10,15,01f543b3410394f92780899734fef814
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-t62gn,0.0133982208980464,10,15,fd652ed862b3da12ec5e1b84ca49a7fd
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-wclvx,0.008755087783914,10,15,f7e6dd3c17090183b78398d7c75b508b
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-rcl8f,0.0046764287646659,10,15,389838d84d088e35a7f0ffc1f2a9d365
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-5v27f,0.0014288888838974,10,15,ab464dcc9af145e8fa4cd1b4e03c11dd
cnetmobile,cnetmobile-pro,cnet-nats-server,cnet-nats-server-5dbbbdd9f5-br6pq,0.0016898452818819,10,15,dcf5cbdc163d00aa053c81fc44f1e3c0
cnetmobile,cnetmobile-mon,cnetmobile-prometheus,cnetmobile-prometheus-675f949994-bm6c8,0.0651035327139136,10,15,0c8b733641afa6f9931a9d08e955709b
consultacnpj,consultacnpj-production,consulta-publica-cnpj-backend,consulta-publica-cnpj-backend-6657d5b7c7-l45km,0.0002623202032567,10,15,ebda581a6242edae8d75dceaae626b1c
metallb,metallb-system,controller,controller-8569756f47-tmq8x,0.0144940225510961,10,15,c07203137e7a805592e86e7aeae3963e
mdmservices,mdmservices-p,dado-referencia,dado-referencia-55bf664d68-77sm5,1.4030402727711415,10,15,742a7b1a4ef8aed37d4ce99a3a7bcda9
dashboardcnpj,dashboardcnpj-mon,dashboardcnpj-mon,dashboardcnpj-mon-66ff6664d8-8lw45,4.179112410848642e-05,10,15,f110078b4229028a7cb8a4dd24e8a097
labcta,labcta-dedatsearch,dedatsearch-kibana,dedatsearch-kibana-7765d6f85-fq2bz,0.0004394667799811,10,15,1a54eec2da86dda8b3f5d0e800b94c33
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-855c6cf498-p49n2,0.0098428519093905,10,15,664a157b2f4d084d5da94568601233b1
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-855c6cf498-75f4n,0.1349709063373489,10,15,828e36a6ee58c53daae1a4d82b6aab4e
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-855c6cf498-jw8d6,0.008740564610569,10,15,936c1fde85f0e9521a7f4cc32fd650d6
mdmservices,mdmservices-v,dm-empregado,dm-empregado-6ccbb4d6cd-prchf,7.378771946727914,10,15,d8eaabdaf5eac6555d755178b5d0452d
