Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0290593838287625,10,30,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0276564179563583,10,30,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.7160352585974965,10,30,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.2517078387355926,10,30,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.1911525219181029,10,30,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0438434576365248,10,30,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0190987897741944,10,30,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0397395143937735,10,30,7fba3a331928e6a308e35a1f30121516
neoid,neoid-p,api,api-68bb77874-xh4lv,0.0674520532083365,10,30,6096e3488387e69289a82d654bce732f
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0085065663089896,10,30,47f677425069b597530503d9c7f0474a
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,0.0002389904881795,10,30,808b86d0d3e499579ce78f4cc957e7d1
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-t9v7q,0.0056535450444169,10,30,8eb6667eeb272fff7b1b1287955a88ac
sigepe-servidor,sigepe-servidor-mon,api-prometheus,api-prometheus-7c5c76df4c-2rkpq,8.897148154326323e-05,10,30,dec4883e291046631f4ed7e8182ebd32
api-servicos,api-servicos-p,api-servicos,api-servicos-5c45687dfc-42rmr,4.049000526038242e-05,10,30,333a7f59f45d38d88829a6abd8b0e99c
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,6.359277346680034e-06,10,30,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,0.0003812706849309,10,30,b4af8ac9dc7ad5762990d1f7d728f4a9
scaibama,scaibama-val,apicorp-registry,apicorp-registry-7496d6b5b6-6nbq2,0.0014663815840704,10,30,0b97b8481c8f8be59224f83a77e851c5
scaibama,scaibama-p,apicorp-registry,apicorp-registry-666d9c4c8c-hllm8,9.225001989244364e-05,10,30,db163b46239b25ad9eb933da37bd1e07
keycloak,keycloak-p4,app,app-765b8dd954-247l5,0.0007365882616618,10,30,6b9f52d8abafdc9512205b06d89ed851
pfauto,pfauto-p,area-gestor,area-gestor-54746f565b-zl8lt,0.0001124601349743,10,30,0fad5a5d636091f8b98d44f095b189c5
pfauto,pfauto-p,area-gestor,area-gestor-54746f565b-ktftw,0.0004026251422088,10,30,51fe79c34dbb2003729cd5e2aa995570
pfauto,pfauto-p,area-gestor,area-gestor-54746f565b-4c64x,0.0001348249006711,10,30,27d4e8ee3fc41f51cb1413e59a7fe9b1
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-l2h5b,2.676584120455949e-06,10,30,3340525290d74d87ff35d4d01706466f
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-lj867,0.0001625743678123,10,30,663e66461414dcb13507612d48ba18a0
sicalc,sicalc-p,backend,backend-7ffb578f9f-mttwn,0.0204059832145101,10,30,415096514f239921b328faf837947d56
perdcompw,perdcompw-pro,backend,backend-76c9596cf-cbx9j,1.35452235416182e-05,10,30,c5724d69f9f8b9866fe79b18d4d1c794
sicalc,sicalc-p,backend,backend-7ffb578f9f-dfc8z,0.0089754383892156,10,30,4360f1c7f292b20aa583b25448f7367d
liveness,liveness-hom,backend-auditoria,backend-auditoria-7475cbf7d7-mtvdq,0.0298374459217385,10,30,7189cf310afd6d7df656f9b525a7d12a
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-bcb9n,3.7767009557225074e-05,10,30,4349384f888bc8d9e6d48af5675c8ef6
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-fg4wf,8.25374054604361e-06,10,30,b9e65da45d78697d7dde87fa53450e2b
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-5lzhp,0.000147354409671,10,30,122f105c775ec824feb77d8b558d59b0
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-b74wb,0.0001086612625188,10,30,557cddd2b4386030780cfd5e768e234a
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-pnw2d,0.0004782772085565,10,30,5f7e575d834a287afd9e8afb1192e435
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-8lwqt,0.0002391412408046,10,30,279eaa127c2997655a086c58bef50904
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-fwqsc,1.869150478713637e-05,10,30,3f07d6caca422b4d14891fd6e5f0c619
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-jhr79,0.0003690098787681,10,30,fb5a8856accf6ad1913542e20407fa95
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-psj97,0.0002170457761096,10,30,e6d02ae9fa78d14ddf9e713015a71ec1
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0007561235835959,10,30,d60f34d1167553db74e52cb926014f7e
caepf,caepf-mon,caepf-pth,caepf-pth-667c96554f-mztjz,0.0022361147086828,10,30,9506b2e0f76d7695d91ccbbd9a1922b6
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.142208473040468,10,30,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.063232203594754,10,30,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.0112043278145073,10,30,60d03626d732bb7f9a82eb576c02070b
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-78748f8b8b-88x6z,0.0110601517596481,10,30,56a05ea16dbee52bea1f41470f38f59d
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-78748f8b8b-cgppj,0.0049997731172975,10,30,a54c0bc603e0a20dbfadeadb6bd5e1ff
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-78748f8b8b-89mpz,0.004560928075983,10,30,513c315b1867c6b0f0cbbc95df74554e
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-78748f8b8b-vcjhd,0.0202623445730421,10,30,2dd919ed53d08630305b35d8ec007391
cnetmobile,cnetmobile-pro,cnet-nats-server,cnet-nats-server-5dbbbdd9f5-br6pq,0.0001688332005141,10,30,dcf5cbdc163d00aa053c81fc44f1e3c0
cnetmobile,cnetmobile-pro,cnet-websocket,cnet-websocket-7b4cd9c887-snqjb,0.1797589109505178,10,30,a3e5c8e0592cacfa2bec5ddc3c188311
cnetmobile,cnetmobile-mon,cnetmobile-prometheus,cnetmobile-prometheus-675f949994-bm6c8,0.0597413109253879,10,30,0c8b733641afa6f9931a9d08e955709b
consultacnpj,consultacnpj-production,consulta-publica-cnpj-backend,consulta-publica-cnpj-backend-6657d5b7c7-l45km,0.002222663837866,10,30,ebda581a6242edae8d75dceaae626b1c
metallb,metallb-system,controller,controller-8569756f47-tmq8x,0.0214661025389165,10,30,c07203137e7a805592e86e7aeae3963e
mdmservices,mdmservices-p,dado-referencia,dado-referencia-55bf664d68-77sm5,1.0630547765446896,10,30,742a7b1a4ef8aed37d4ce99a3a7bcda9
dashboardcnpj,dashboardcnpj-mon,dashboardcnpj-mon,dashboardcnpj-mon-66ff6664d8-8lw45,0.0045204324483527,10,30,f110078b4229028a7cb8a4dd24e8a097
labcta,labcta-dedatsearch,dedatsearch-kibana,dedatsearch-kibana-7765d6f85-fq2bz,0.0006020402652469,10,30,1a54eec2da86dda8b3f5d0e800b94c33
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-855c6cf498-zpz6g,0.2936436935026792,10,30,b39e48a6cdf2ff5dbec55889d12794b5
mdmservices,mdmservices-v,dm-empregado,dm-empregado-6ccbb4d6cd-prchf,6.692341956918439,10,30,d8eaabdaf5eac6555d755178b5d0452d
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-wtsc5,32.363382988999206,10,30,a1482176baa4a760024fbb97c1d72666
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-r9vx5,22.92105317558226,10,30,14fea8f7653c5d823f27cd1ac838296c
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-wz2ms,4.898438096266633,10,30,3b40e53363c3adafe85775e1602a57c6
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-42ggt,38.35415953056502,10,30,95de2ee61ebb649477d8b908f0189fc7
dolme,dolme-p,dme,dme-5b84b7bc87-6w8mm,0.0356888680335467,10,30,95aa1433dd8a66eb37a095ceb57bdc91
dolme,dolme-p,dme,dme-5b84b7bc87-nsg4z,0.0084173091058112,10,30,52a651c36034451d657a9c03dcc551a8
sinesp-delegaciavirtual,sinesp-delegaciavirtual-mon,dv-prometheus,dv-prometheus-6c85f64b4d-7gp8x,0.0065470114494064,10,30,fd1d25cfebbdc391e95dfb7e86d67430
ibmmqcorp,ibmmqcorp-p,e-sp-corp-08276,e-sp-corp-08276-687df6976d-k52p9,0.0181451384994332,10,30,c60cd2b937690ad575e27dc9887ff128
ibmmqcorp,ibmmqcorp-h,e-sp-corp-08276-2,e-sp-corp-08276-2-58dc9697f6-48kjj,0.0027396127273519,10,30,b7632584ae35d80a5b1ffbe0516f9c57
ibmmqcorp,ibmmqcorp-h,e-sp-corp-92116-2,e-sp-corp-92116-2-559468f6fc-wlg9z,0.0002753886969593,10,30,2dd930f677a74b5146028908126cf992
ibmmqcorp,ibmmqcorp-h,e-sp-corp-92116-3,e-sp-corp-92116-3-646465c4bf-z7dgn,0.000163402541274,10,30,e628e932d2f78a92c38fc7e703e7388a
biovoz,biovoz-d,gender-service,gender-service-b98776f5-gbbgb,0.0637554266128698,10,30,3311b727a33bd6606a7882057d0bbbcc
apianalytics,apianalytics-p,grafana,grafana-666fbd44b6-8t55j,0.0003866689648532,10,30,2971ddead61098cccf9425d6e874f89b
brcidadao,brcidadao-p,grafana,grafana-7657f8d5c9-lqfhk,0.1013704613168304,10,30,5f4dc3cc44d4f3e71c01a36be9bc31c6
wsdenatran,wsdenatran-mon,grafana,grafana-cdc55479c-hnjwz,0.0003124055443639,10,30,58c23c5b1646621fff73905a09787e66
siscomex-mercante,siscomex-mercante-mon,grafana,grafana-54f96b7c7d-gc2bh,0.0008229319102139,10,30,48715d44915f9023c72133fbe8647fb0
eprocserv,eprocserv-mon,grafana,grafana-677c56d676-9rtvc,2.055957637915593e-05,10,30,020c1d606ac362823406e6ccb6706339
painelgtec,painelgtec-p,grafana,grafana-5775649448-gzjjc,0.0050521926724143,10,30,23a43343ed72953a646e60007151ac59
siscat,siscat-mon,grafana,grafana-64f88d8bf4-bxb4f,0.0001249482823382,10,30,5e2903a51904459d65697e1a5d5f63c4
arquimedes,arquimedes-mon,grafana,grafana-5bbccf76cc-wbdcd,0.0002092125549534,10,30,5c7351e884d542a9724d172f6d25e7b3
liveness,liveness-mon,grafana,grafana-5559866d98-vpzhb,0.0001728839579842,10,30,649568941d85d37d3d8b68316dc87f33
dedat,dedat-green,green-influx,green-influx-7899d94666-c2v7g,0.0006668379622929,10,30,54ffc2d0fa9e061d5c16a2ff213759e1
esmon,esmon-pr,haproxy,haproxy-7f89c8b8c-jpltl,0.0069506898899634,10,30,826b2d655ceda03f661c2f0bb6789012
esmon,esmon-pr,haproxy2,haproxy2-6996c66844-nj59q,0.5782369956805055,10,30,7f85198afaa0936088af8984235b2f6d
ingress,ingress-controller,ingress-default-backend,ingress-default-backend-9bfc69579-nt5fr,0.0092681858431749,10,30,c48ccfa8d2157b2e671bbe8b204e8335
ingress,ingress-controller,ingress-default-backend,ingress-default-backend-9bfc69579-xtd6f,0.0086959805281324,10,30,16717af6724817bfd66f27c9486804b5
ingress,ingress-controller,ingress-default-backend,ingress-default-backend-9bfc69579-kf2n4,0.0062295332376793,10,30,9b0b8cde7a50fcd1524279db4256af60
carteiradigital,carteiradigital-p,integrador-hsm,integrador-hsm-7c9bcfc6cc-mbwcd,0.0027950961002784,10,30,aacac8ba94825df34e565394f90d295c
carteiradigital,carteiradigital-p,integrador-hsm,integrador-hsm-7c9bcfc6cc-vzx5z,0.0041241766246083,10,30,8156203aeaf50d5dbcbd801d5cafc706
svpc,svpc-h,integrador-neoid,integrador-neoid-5ddb4f5949-sh588,0.0062429994595284,10,30,39f49d98fc584955fc645e887af512a5
esmon,esmon-pr,kconmon,kconmon-7dbf7c96fc-gn7jn,0.0183557008425285,10,30,7d8da7849f957188a8be0a2f3561bdd4
sigepeged,sigepeged-h,kd,kd-d96c67f-8tx47,6.889010783129665e-06,10,30,1d88580a5060e9faf3c084cc7338d0f0
sigepeged,sigepeged-d,kd,kd-6647d854fc-zsbwg,0.0001487348094948,10,30,23d81bfc6e591982fff580e2de9644dc
extratoirpf,extratoirpf-pro,kibana,kibana-6ffc4676b8-g8c4g,0.0002955812627308,10,30,5ea90b6e3439fc3de9534fd77ac49f09
odradek-apiserpro,odradek-apiserpro-mon,kibana,kibana-5b88545597-zmbqx,0.0003480054390021,10,30,01d3230213c3440597d9f2bb42b684ec
kafkacorp,kafkacorp-prod,kibana,kibana-b97c848d8-428xg,7.612835758354386e-05,10,30,ae9c34fe8807ee0e282e83148da13dc2
pagtoweb,pagtoweb-monitoracao,kibana,kibana-584654665-hbrsj,0.0003512131896466,10,30,5a2198e87d006de64867acf6b4deab23
portalunico,portalunico-val,kibana,kibana-7676c9cb7f-b6bhl,0.0005326112151195,10,30,c7cfc38a2bd9b493b525ca3869c4a9c4
painelgtec,painelgtec-p,kibana,kibana-786b658c45-28nqt,8.77533507295313e-05,10,30,0fdaf5a161f85beee0611c7d7bd013ad
portalunico,portalunico-dev,kibana,kibana-54fbf958cf-rhh58,9.309892970526488e-05,10,30,04a9172ec1ed50ade62de71c6b226189
portalunico,portalunico-hom,kibana,kibana-664f648cfb-b2xvn,2.54283766228818e-05,10,30,0187c74035ce500581d816c8cc78fe3f
spednfe,spednfe-pre,kibana-logs-nfe,kibana-logs-nfe-768bfbb95b-xf8g4,9.973693945822974e-05,10,30,514b9f5d2942e3b075dc38348f39ed12
spednfe,spednfe-p,kibana-logs-nfe,kibana-logs-nfe-6c56bd746c-7wvpv,6.156352355225025e-06,10,30,663c49ad2c394a940015aef41257cccc
rdoc-pagamentos,rdoc-pagamentos-mon,kibana2,kibana2-776d559d44-2tbpf,3.3589732544587835e-05,10,30,84f0a26dfc96d44c149d8a464cc27ff8
krfb,krfb-testes,krfb-servicos-auth,krfb-servicos-auth-56bfdf776d-thr4s,0.0009349905193573,10,30,5e6a7f9b50c6ef5a41f9b8311c90e9b8
meudominio,meudominio-meudompro,meudom-backend,meudom-backend-5cc6b4c5cd-dwsbf,0.0003283640616757,10,30,06e0818cd81e8cf287422a3859b2fc55
orgweb,orgweb-v,microservico-orgao,microservico-orgao-787958866-s7cpc,1.2264117568888102,10,30,11c953b4d632182f27f2032d7310d8d4
orgweb,orgweb-p,microservico-orgao,microservico-orgao-f69d67f68-ht68l,31.06174104853577,10,30,6c3613f4deaebb8f2577baa3cf1cea29
sinespppe,sinespppe-mon,mon,mon-6ff8d55fc8-wdjbg,0.0001103255613509,10,30,c6d91be60c1550a3a9e7a827df6c68c1
eprocesso,eprocesso-mon,mon-prth,mon-prth-659655f9b-l8d8c,0.1865705869348094,10,30,8db043f683d30cd5cecb5216db8ad4dd
carteiradigital,carteiradigital-mon,monitor-grafana,monitor-grafana-6bd7988c8-lknrn,0.0103805643707077,10,30,a2f7f98d1142abb0832674740c6d9caf
esmon,esmon-pr,node,node-6cc474c74d-gh9rb,0.3012303230738588,10,30,7348b7dc1d83498e2864393efef3a312
ouvserpro,ouvserpro-v,ouvserpro-backend,ouvserpro-backend-55dbd4557c-mhjkm,0.0062827234630881,10,30,32e9c1d40c6054bd8aba0b3c72919bec
api,api-estaleiro,paas-backend,paas-backend-cdbd976d-dblxs,20.252686713339887,10,30,2bffdcadfaf24146e8847ab1f5c434e0
api,api-estaleiro,paas-backend,paas-backend-cdbd976d-zh8hm,13.6012890773967,10,30,d109078c3c90fc2475e70c6aa165afc8
api,api-estaleiro,paas-backend,paas-backend-cdbd976d-c8gwn,4.460205009783857,10,30,2659aaeb70b022d7ce8e9b62832b8410
api,api-estaleiro,paas-backend,paas-backend-cdbd976d-bm5hg,3.48944821939976,10,30,dbc1ba7e624a92852a0918f1d654cfff
api,api-estaleiro,paas-backend,paas-backend-cdbd976d-pm486,15.496456091705385,10,30,fdc97d75f8ddac7fc94464dc7fa294c5
faturamento,faturamento-p,pagamento,pagamento-78dffcbbf4-9mc4h,1.725415103858648,10,30,79cd3c4ac2e38b19b2f5c885eae1af94
faturamento,faturamento-p,pagamento,pagamento-78dffcbbf4-49wcc,12.663859550343734,10,30,f6b26154964f62816bf74e7b508c079f
faturamento,faturamento-d,pagamento,pagamento-959464f59-lr6sr,6.266887335580384,10,30,ceca046a56f0504a66e624fb479df50d
faturamento,faturamento-p,pagamento,pagamento-78dffcbbf4-8wzbf,0.3866703894098469,10,30,d6e5ac6e06eaaa67aa181a672f7fd235
faturamento,faturamento-d,pagamento,pagamento-959464f59-9gf4f,0.0001174777688455,10,30,9771139ad160ee49a3304967dede56b3
rnfcorp,rnfcorp-prod,pmt-mon,pmt-mon-65dc48769f-sfj6f,0.0088684991775401,10,30,54a1becd91c4a0f0019ac3b65611a07b
sinespppe,sinespppe-p,ppe-pesquisa-carga,ppe-pesquisa-carga-bf78dd6d6-dcb85,0.0353733158188964,10,30,b6fd33f43e0e9918b9e1f891b8cd7a8b
sinespppe,sinespppe-p,ppe-repositorio,ppe-repositorio-5cddb6948d-ld9d2,1.3199510188006085e-05,10,30,c32f2d9cae13989a590589a0697ffd6f
sinespppe,sinespppe-p,ppe-repositorio,ppe-repositorio-5cddb6948d-swkw4,0.0002250762063527,10,30,ba3fb71228afdfbe19af23c8b947ed69
sinespppe,sinespppe-p,ppe-service,ppe-service-7fd5cfd6cc-ffl4d,0.0035806138018603,10,30,7a40eef4a3dfcc93a9c932c5dec0f297
siafi,siafi-mon,pr,pr-65458dff8c-j26nd,0.0032238849372168,10,30,d0ab17fb2a839bcc2f1e8cf313299f1e
pucomexmetrics,pucomexmetrics-supcd,prom,prom-6d87655dbc-spxsq,0.0922570210729663,10,30,a180c1763cabc2a36f7262b4bd72c778
ctma,ctma-mon,prom,prom-56867f657b-dszxt,0.0038423017566379,10,30,d487dd9704d1a739e24938b393faa65d
ibama-paubrasil,ibama-paubrasil-mon,prometheus,prometheus-7c85f7895b-gq6cs,0.0126923110130054,10,30,5338ced4bb26082ca5d1d18781a903db
consentrfb,consentrfb-mon,prometheus,prometheus-594bf89cd5-d46j8,0.0003339386863477,10,30,5c390368dbc0974b82960635e13f59f5
bcadastros,bcadastros-mon,prometheus,prometheus-5b846f6454-ls6nj,0.1252526074223752,10,30,2f86769bc74ecfd2bfd35c06c346af70
renave,renave-mon,prometheus,prometheus-c4f8bd46f-qdcvh,0.0140707797949886,10,30,706ae6aa1efd7dbaee588835ec94d614
whatsapp,whatsapp-mon,prometheus,prometheus-76775dbcd-t6r62,0.0720255111564412,10,30,86cf52b60d66715815cc3a8c26d13f61
kafkacorp,kafkacorp-mon,prometheus,prometheus-5c4bfc9487-vd6wd,0.1146466648384578,10,30,279d03f70ef539bc4284f641c93544ef
appgovbr,appgovbr-mon,prometheus,prometheus-85fc9b5cfc-6r4jq,7.928594130390999e-05,10,30,ce628e9ac1198b994b643224e0b0542d
bconsent,bconsent-mon,prometheus,prometheus-6bf566b5f9-92vkl,0.1170095806402011,10,30,fff602eaae3069b08241eb3d38862349
spednfe,spednfe-mon,prometheus,prometheus-54d874f9bd-pgw6v,0.212615245751506,10,30,a265bf875d6131b8431b5c1989a7a3ac
consultacnd,consultacnd-m,prometheus,prometheus-6d667f8458-7mf52,0.0001590593000296,10,30,58732828f179ac8ffc48c563e4c78810
cnbs,cnbs-monitor,prometheus,prometheus-5fcdd74d4b-g4tmd,0.0001542877303786,10,30,3cb3f89111d2c45721b71d26a20b74cb
ibmmqcorp,ibmmqcorp-mon,prometheus,prometheus-59bdc96b8f-qmzdk,0.0651894785879675,10,30,b33f2955ae471f7e32fdb9e397b308bd
sigepe-api,sigepe-api-monitoracao,prometheus,prometheus-7bc7bd9db9-vzwnv,0.0194311996245019,10,30,4bfc5e897cee55aa879303b600d9bbd6
siscomex-carga,siscomex-carga-mon,prometheus,prometheus-7c747ccc45-xv9nl,0.0056557221596807,10,30,7596c8f5dbcfc49528f01646002b6d5d
