Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0074951618716962,17,0,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,5.471471440240073e-05,17,0,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.7579318108186857,17,0,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.2070329636515829,17,0,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2728304866255375,17,0,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0039146148688878,17,0,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.1205010735215559,17,0,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0278613834098538,17,0,7fba3a331928e6a308e35a1f30121516
datavalidp,datavalidp-p,api,api-fb469c8f6-qm77v,0.0317975790721442,17,0,880a8515f260f7f0d7ba6f0e25c731a9
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0067564803801991,17,0,47f677425069b597530503d9c7f0474a
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,0.0154649792397322,17,0,808b86d0d3e499579ce78f4cc957e7d1
sigepe-servidor,sigepe-servidor-mon,api-prometheus,api-prometheus-7c5c76df4c-2rkpq,0.0001353357556515,17,0,dec4883e291046631f4ed7e8182ebd32
scaibama,scaibama-h,apicorp-registry,apicorp-registry-6c7fc5445c-wvnhn,0.0005608086896068,17,0,6db783081354c20dcded312a7cfa91ee
keycloak,keycloak-p4,app,app-765b8dd954-q5lcz,0.0005873924368485,17,0,53208e1937bf110f1c66e4cb0cc8a5ec
sicalc,sicalc-p,backend,backend-7ffb578f9f-mttwn,0.0092310176910042,17,0,415096514f239921b328faf837947d56
sicalc,sicalc-p,backend,backend-7ffb578f9f-dfc8z,0.0054125367315249,17,0,4360f1c7f292b20aa583b25448f7367d
siefproc,siefproc-p,backend,backend-76cbffcb9f-zxsjq,0.0455564202394817,17,0,237232a345ad938f7f3864ccecd11437
procdecisorio,procdecisorio-p,backend,backend-c447d7db5-cr9b8,0.0002213079684788,17,0,ad9f6f92b9708ee1bed741b2d234923e
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-bcb9n,0.0002035166142334,17,0,4349384f888bc8d9e6d48af5675c8ef6
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-p2prl,0.0002633378551914,17,0,b91e706849d68f11b63fdf11fabda9c7
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-9k5px,0.000147043756443,17,0,fe572f2ce33ae284cc6bc7284f3298ca
radarv2,radarv2-p,backend-denatran,backend-denatran-5fb54f459c-fm7rm,0.0013963418715621,17,0,ebfa6ffb054dcf9e2b61c0db9a6350ae
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0006478885961551,17,0,d60f34d1167553db74e52cb926014f7e
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.2451430685081548,17,0,ac4147a913ea1e5803578bea8ee4d1bc
