Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0002341348467792,9,45,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,2.047407530969189e-05,9,45,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.710860344374476,9,45,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.2394209823959909,9,45,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2813036471824549,9,45,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0045142450238829,9,45,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0396691077191489,9,45,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0077934027064359,9,45,7fba3a331928e6a308e35a1f30121516
neoid,neoid-p,api,api-68bb77874-xh4lv,0.0026952421985285,9,45,6096e3488387e69289a82d654bce732f
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0159164572938631,9,45,47f677425069b597530503d9c7f0474a
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,0.0036423887908035,9,45,808b86d0d3e499579ce78f4cc957e7d1
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-2gzgf,0.0003182500541706,9,45,123fe3d3b0a37d482c3ff1cc5a4ad99a
sigepe-servidor,sigepe-servidor-mon,api-prometheus,api-prometheus-7c5c76df4c-2rkpq,9.095043777579854e-05,9,45,dec4883e291046631f4ed7e8182ebd32
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-vx6dl,0.0005204027527792,9,45,4b68e08abfcd370bb5819fd247ed51e3
sicalc,sicalc-p,backend,backend-7ffb578f9f-mttwn,0.0059050412649244,9,45,415096514f239921b328faf837947d56
perdcompw,perdcompw-pro,backend,backend-76c9596cf-cbx9j,0.0002310755922911,9,45,c5724d69f9f8b9866fe79b18d4d1c794
sicalc,sicalc-p,backend,backend-7ffb578f9f-dfc8z,0.0058670991838857,9,45,4360f1c7f292b20aa583b25448f7367d
perdcompw,perdcompw-pro,backend,backend-76c9596cf-xhk58,9.15430457729235e-06,9,45,4cec5064e142e8c4c834150b641578a7
procdecisorio,procdecisorio-p,backend,backend-c447d7db5-cr9b8,2.486680203213939e-07,9,45,ad9f6f92b9708ee1bed741b2d234923e
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-p2prl,1.1583041394456743e-06,9,45,b91e706849d68f11b63fdf11fabda9c7
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-fwqsc,2.0445497387377232e-06,9,45,3f07d6caca422b4d14891fd6e5f0c619
radarv2,radarv2-p,backend-core,backend-core-78f55b8779-jhr79,0.0001297004275151,9,45,fb5a8856accf6ad1913542e20407fa95
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0004794675211553,9,45,d60f34d1167553db74e52cb926014f7e
