hash,hora,min,consumo_cpu
c7cfc38a2bd9b493b525ca3869c4a9c4,16,30,0.0004298221890855
0fdaf5a161f85beee0611c7d7bd013ad,16,30,8.157714215447235e-05
a1cc865559ed71c466b0db505044128f,16,30,4.073971072537954e-05
3355a7f739e343aa38a5fb57fa416a1f,16,30,0.0002146351418278
f57584d12a1e61fb60fe1ae67babedf0,16,30,0.0001941005736306
04a9172ec1ed50ade62de71c6b226189,16,30,0.0001325516365508
0187c74035ce500581d816c8cc78fe3f,16,30,0.0003726650518262
69bb86d5f24cd7e327c81ba1ed57b926,16,30,0.0001062367968277
87f67bf026bbd8fe2eea1d082ed7cf6d,16,30,0.00027998361277
514b9f5d2942e3b075dc38348f39ed12,16,30,0.0001666407804306
663c49ad2c394a940015aef41257cccc,16,30,1.3660598418349809e-05
84f0a26dfc96d44c149d8a464cc27ff8,16,30,0.0003496809408135
fd5a275f4b63883fafa0ee01dd5438fb,16,30,0.000217818237933
27cea053111eb1bcdb9be6d76f361810,16,30,8.058833331001068e-05
5e8c82ebf7b4eb579e3a00fbf8aa5ac7,16,30,0.0002078029924977
11c953b4d632182f27f2032d7310d8d4,16,30,1.1070433920159857
6c3613f4deaebb8f2577baa3cf1cea29,16,30,32.07189634823506
c6d91be60c1550a3a9e7a827df6c68c1,16,30,0.0085839750232979
d3098d78b7637ed1a216d7fbd9df65f1,16,30,0.0066730563301869
8db043f683d30cd5cecb5216db8ad4dd,16,30,0.1772553553354116
e2649b7667555e7fc8f5eb6acfbae003,16,30,6.25458628976167e-05
a2f7f98d1142abb0832674740c6d9caf,16,30,0.005191928307704
7348b7dc1d83498e2864393efef3a312,16,30,0.2730633579326241
32e9c1d40c6054bd8aba0b3c72919bec,16,30,0.0317312478216075
2bffdcadfaf24146e8847ab1f5c434e0,16,30,23.67528556253459
d109078c3c90fc2475e70c6aa165afc8,16,30,15.89847858863168
2659aaeb70b022d7ce8e9b62832b8410,16,30,8.05480934780607
dbc1ba7e624a92852a0918f1d654cfff,16,30,11.631372946467687
fdc97d75f8ddac7fc94464dc7fa294c5,16,30,22.46027332247427
79cd3c4ac2e38b19b2f5c885eae1af94,16,30,5.74528444352096
f6b26154964f62816bf74e7b508c079f,16,30,12.760326042564769
ceca046a56f0504a66e624fb479df50d,16,30,3.20435046545052
d6e5ac6e06eaaa67aa181a672f7fd235,16,30,0.4015066886636173
9771139ad160ee49a3304967dede56b3,16,30,0.0002248910743586
7a40eef4a3dfcc93a9c932c5dec0f297,16,30,0.000227534351949
1c382477044bdc6e47d343ed8418f5ca,16,30,0.0038808908743209
d0ab17fb2a839bcc2f1e8cf313299f1e,16,30,0.0299348497897193
a180c1763cabc2a36f7262b4bd72c778,16,30,0.1348336409134511
8c649f254d80406747cf7c0143769a52,16,30,0.0002306990417657
936cb61f6f4054a93af8d7df87434eda,16,30,0.0001503765989782
5338ced4bb26082ca5d1d18781a903db,16,30,0.019404727929492
5c390368dbc0974b82960635e13f59f5,16,30,9.039912644136369e-05
dec4bcc49155df3d0fb276931eba4999,16,30,0.0007034941065123
2f86769bc74ecfd2bfd35c06c346af70,16,30,0.1217581379626563
706ae6aa1efd7dbaee588835ec94d614,16,30,0.0159068969698587
d1a426188f7e5442a88ffc1d96e2316b,16,30,2.1436161375708785e-05
86cf52b60d66715815cc3a8c26d13f61,16,30,0.0690990055200815
279d03f70ef539bc4284f641c93544ef,16,30,0.1261127789233543
8dbb2f1d6de0be28ad03b94c96dec9bf,16,30,0.0066674442745259
37dbe4bc5bd81edf2ed443289268e8eb,16,30,0.005828696374584
fff602eaae3069b08241eb3d38862349,16,30,0.1021108286005185
2e46877de1c3f61b9bed46da2670061c,16,30,0.0005048393832648
a265bf875d6131b8431b5c1989a7a3ac,16,30,0.2357359415786473
c062821eebe6962180c7b80837025644,16,30,0.0014659115813456
349ea0410cb352734265b65b9af6e1e6,16,30,0.0008070811075528
de7e36bfdf00137819b94880f9c6bdbd,16,30,0.0006317652382858
3cb3f89111d2c45721b71d26a20b74cb,16,30,0.0120831398893957
b33f2955ae471f7e32fdb9e397b308bd,16,30,0.0612341904671345
4bfc5e897cee55aa879303b600d9bbd6,16,30,0.0003845495056944
7596c8f5dbcfc49528f01646002b6d5d,16,30,0.0506109427341432
262b89d1cc0bf17ed8690bcb38c90f93,16,30,0.0174050357297926
86b2aaad86c36afccd0346fd51468a2f,16,30,0.0041733392283613
1d200fd2fd87eb0cce37f8de9c10343b,16,30,0.0004724828195391
3437143a4c9fbe6ef23fff5ceed69004,16,30,0.0178392107328921
36187cbf31add25e0e169b7629ed3139,16,30,0.0323974171361385
d93a06a69ea48d8011ed3b315585e060,16,30,0.1385413215593014
9905559568dd2206d423a22cc6589ef9,16,30,0.0859541173263498
e935af31ad57d91d32df48a2b5f4e191,16,30,0.054369979991475
778eae9bfc024ddaabf433de7477a3f0,16,30,0.0367045515866634
2e57852ea713735b27648eae4d192358,16,30,0.0617931412559797
fcc9a996b81c28fabaa79994e1979b5d,16,30,0.0629414301049304
aa1bf08ddcdb9f2d7512b580e14a450b,16,30,0.0443278727452241
17786142b2b4687572ee1d47b5fcb7b3,16,30,0.0532458153974464
7e05443cf43cf13e7039cb9bf8694677,16,30,0.0605789250976398
ceacdfa0abda99e30e720a27a0c875fd,16,30,0.0430229398221438
ccd41639e2dd734cb9a0424a50ef7705,16,30,0.0478896777601421
8b1494b910c5cd6b6a5d9257c05646da,16,30,0.0551725882289115
76d44e89fee48fbbc147e95f99ad199a,16,30,0.0622636812665862
cbd448e0f7bbd998e4efafdd8955b208,16,30,0.0611555211137778
9e8b671bceb11789ae4d37599f86377e,16,30,0.029161138635731
a0a4b13736d9bc64948e52ca0e6394ba,16,30,0.083273769752937
8daebbbc37a1e671f8add24e9371f4ce,16,30,0.0489282347858801
3ea36d6bba50a333cf437952f14d4240,16,30,0.0599435023744691
0d7b498103a18c6b7a1bf98e21b3d41b,16,30,0.0424548622092182
3c5b17ef23d9fc4f3fca1f4bef942e44,16,30,0.0626171972805276
c9f04a0532d5c907133f18a18522b994,16,30,0.0328262946683179
1528f68e040205c11e32f226314e96ce,16,30,0.0763909249167116
223fd8f3e331b62e5fdc94831a365dcb,16,30,0.062187631945344
7c4504c3c4d712f6bab3bdd5b3ba588e,16,30,0.0411305614496195
37efc6cf436ed6f64e34a7b163b11294,16,30,0.0883762722220321
c4302b5406e60e9a5cae426453461811,16,30,0.0493722981701349
984349e45addcf5eabb5591fa51f28c0,16,30,0.0419212525901245
bb183e1aec5d51f051fc1bcb64a035ab,16,30,0.0435448721529936
46668e9a596362746525b3f5c953691a,16,30,0.0766565380194092
3f0f7f058145152c743971bfc24920a6,16,30,0.0626169946271441
dfd683e1a18f8afd56f3f4c5d78fcc90,16,30,0.0163261316227853
fc4fdc8b8ce11d510ef106b3ca769ee1,16,30,0.0043319585951382
cafa4a16689eb2239bdc658803ddfd59,16,30,1.7604536119891638
f3f9842cac4c14ad5bb086d1a57f1340,16,30,0.0096611580634008
f287a832303cb2fa39ccc98e3399ed76,16,30,0.627490525564555
28b5bb117dc8a69676fc943713d5bc59,16,30,1.528179310456567
bad07a5150e531e76733437733bbe013,16,30,1.6914528775512625
f60e12b03e3ed810b2aeebd8c5b22fdf,16,30,1.5086724782385244
e267c349a07d501596c9d0d8b8065600,16,30,1.6608684182195657
674e735a326412772bf35b64ca039dd9,16,30,1.5350483707221934
1a91ef375622e5147c1127393559d0a1,16,30,1.853598282751014
65054d46be94099ae9e22388e58854e3,16,30,1.5112033614167677
19259fa3ddb929b49d22cce4588c77dd,16,30,1.236537312458821
9aecf0d4f50b230edf5eb1d0976b1c76,16,30,1.812962218609559
13e4cd24985c76fefd9ffbb7353fa629,16,30,1.0241341708021343
3c7f59260d90ea8f192a0ba0603dca1b,16,30,1.208895018319725
a211abdef0d13f66f0945129529b0fb9,16,30,1.5337858267179256
e119712d68670042df4a4a175c46f485,16,30,1.0311623938850103
1513ddffce6f54f8fab488eb8d94331b,16,30,1.2402689927256565
23eebe071fb66b06873589b49d878dbf,16,30,1.2955648125355157
c8686aa1a0de380f79e0178642b10158,16,30,1.234735548198377
7411823c0ea54692775becb39cd5ee44,16,30,0.6307201960923624
37955a3353ac2dab96fb1afff29143e3,16,30,0.7084445468349295
275ebc321b894f68bffe561d658a0fba,16,30,0.4430597763239599
094f23978d8a6d43d54f2def8d7a07c2,16,30,0.4014337290833867
20f2a517bd5bf78f45eb35d821bc958d,16,30,0.5164035587394926
6e074ee21a9c58994b43bbfe5f6a91cb,16,30,0.3583757040231354
924f89e5c080934c30d091d05c363dac,16,30,0.4728716645603661
536e799ab689f64ca5f3d0bc48563aa5,16,30,0.5811187351840793
d9a545624aac24673a93387b243cb9da,16,30,0.0006975340185175
0c5338f136aac82911c1ce7e9d0df180,16,30,1.7990175790766867
57a99895c328e762e7de542a922ddb95,16,30,1.1029391349269717
3612f646432607c1b03e1960f5b92ae0,16,30,1.6662868446534451
e436c5ba95bcb5872e65a1ffab0940e0,16,30,0.0033201107882552
df7d83efad78ca9ab207e04e687189b9,16,30,0.0012406345143619
c2bcdb9fc93dc81e4adce08c56090f8e,16,30,0.0005734550357534
ae83a87b448f00d03476cdcbb7c6ab69,16,30,0.0210115122388055
15f34df8d4ccad641a250b9038f2331e,16,30,0.0210930292489771
b83e19cbb90da47bd5d013b83b2573d1,16,30,0.005917990725031
78ccd5cba87c0dd0e4fd90501a0bc682,16,30,0.0171229495653273
db90eaff672d2636044cb285c6d8f18d,16,30,0.0011227719818587
4c974f61bdb9d45347f00fc3ea5ce0e7,16,30,0.0100766946267585
74ebd77924e4a735a0b70e5ec55c6eca,16,30,0.0266884836252567
e1d39119033c47297473bc956dc07a85,16,30,0.0055644672850987
1643cb373bfb964b8c8c843f6a4e6bb1,16,30,0.0429400560756793
11721652d0274e7e2239892286108008,16,30,0.0029755239223288
16dc3593946ca6459bbb97fc34182420,16,30,0.0079954430794118
ef01424d498b8a55422ff1ffa92b8b8d,16,30,0.0008909683662284
31ed639f233b452a378a35b1386a5ff4,16,30,0.0015309126267028
70f869f3127f252d8913583aa387bbbf,16,30,0.0062304011491863
714000e8b6ae8c1db2a5edaed2e9ad79,16,30,0.0065881256151339
9583de5a7b3f04f93827b144dfad8717,16,30,0.0373784163742423
b35bb83c47f20342d8e69f1a284324e8,16,30,0.0076364473449497
1878c041b660c1913d0177abf69c4146,16,30,0.0116588011757894
795b0e9fc54f49d7898e323fa3354df1,16,30,0.007244423362919
7da1543b5de25c78da3ec149bbcd3c5f,16,30,0.0021767311579792
fceaa43af6016c15f45e779574e236ae,16,30,0.0050330828536135
83a302bb27692af9cbf7a395560deae7,16,30,0.0051696986488994
0067cf31d16809de7bda0a4d005f932a,16,30,0.0050948791479201
479a02b5bc6b9b815e77c2e07264e89a,16,30,0.008486696887816
9bb26f2c7c2bba01c866b8ff8b3c512d,16,30,0.0157486686485819
ddb357f38e0932421a1dc77bd12934b5,16,30,0.0090099302584588
9fff2db65926e1c7b81b87c1eb68997e,16,30,0.0218254979744467
7f6b378714d85207ed578e6112e17e61,16,30,0.0018094564136292
9e96c28430b2c70fbb4801edbe0c0929,16,30,0.0247520808345275
94f4f9959e7afaa99514f480f5b6a348,16,30,0.0055725760370491
c293ee7b90b27b20a5c6f85ce7e455ea,16,30,9.609784788105828e-05
ab017f4cc0473550c50e5930c931d717,16,30,0.000133675638154
302d04dc1f3c6f32f5ce67a1ac94851a,16,30,0.0002586362983672
82ea96bbc5d4ad158302b858ea496f3c,16,30,0.007832508276369
4c2b3cb6deef74fbb6f7cc90e5b3169c,16,30,0.0001591410102834
789ac8e817d762c5441fefcfbe34bae0,16,30,0.0001457495242332
bb7ac5a70b4cce7c9c6216b06739e053,16,30,0.0303285670729238
869059dc9f9fc69f8deae13cb56cdd20,16,30,0.0007442253623667
3f4c27a240dca0885f33700e32590c06,16,30,0.1047898981184877
622b31457515a79c7acf518d19f08394,16,30,0.1859793009425811
892ecf984093001fd7ef5397fa1adf23,16,30,0.2715274175886619
f58b971d45e90382f973dc932c0949e8,16,30,0.8902184629205343
bf1ffbec771f70b8332034c5198e6270,16,30,0.0081363147517966
536d9eb4acc4a0d2bc893065724bdd8e,16,30,9.637247819058334e-06
9b0ca7b1005885a1909c963cc1bc84f5,16,30,0.0088862654563163
cb08709003b21c9bd155d1af342ac020,16,30,0.0747851740154966
38b9050a943d69bfa41e31581dae5bf5,16,30,10.988932041743356
7ef0317bdd59527bb5c20d23a988ead2,16,30,0.0001273936140718
bbcdcb0625d2205fa0ae38fa3cfdb59f,16,30,0.0008406174370597
77818cb635e2eb4c3dcc200fd6b86dad,16,30,1.2650825576495892e-05
87b2a597bdbfbc337e214f302f489a52,16,30,0.0001487227240155
7616d753574a4491c36498372393a254,16,30,2.6504098543676022e-05
cd01bc98754a70064868a382bc6bd8a3,16,30,0.0001217627413513
ef316cf34c4579efde9d279da19cdf96,16,30,0.0043602917426065
d819ec8886894b5e07adf93d3ca2472f,16,30,0.0001496169094078
277c42d34b35e4033e377f33d77eb963,16,30,1.29866560365966e-05
565e13f50afe29e26685e7ffd8aea321,16,30,0.0008307115309347
2aa7ede23c1220ae7201035f3453a286,16,30,4.572915344318945e-05
2733f2752834d181610da4943ea92a47,16,30,0.0008143575752013
ca467b8933f3d72cfc5c72151fd08c23,16,30,0.000175574385031
a34dd1e5828567059f357780fefdf02b,16,30,1.2775648189069404e-05
23cf0f293120e7541aec1d922a8afd5b,16,30,0.0001702892621212
1745c6c181e259109bebe691c4ee3dbf,16,30,0.0002107494086689
9923ee16b639be648e584a7a5a6acece,16,30,4.459375205644021e-06
7f507bd5e90029afa62cb8a801918e60,16,30,0.0003429054557039
0099a9e83914aacd8a4c096f2a57f000,16,30,0.0006470655600074
bcfb664fab55b989579f18e138b12fcd,16,30,7.047930474609032e-05
e42d0fd7d64e424f998d4d06a5141c59,16,30,9.048562303025472e-05
8236de3f4e42db050db9747ac3f366fd,16,30,0.3039809827844764
dbb73045d4bbdb0c8a7db223d4c2aea1,16,30,1.107425121109584e-05
250f89dfe36be24d6fbf331ea183576f,16,30,0.0006139420045351
9ad532d906eb29c1e5e102689b091e69,16,30,7.321834279558004e-05
ea5f0cc1c280fbb0af04d01fc2a301f0,16,30,6.515488394383715e-05
e0b3cf4c428ab950787b62bd126bc0fa,16,30,0.016226996240398
c8c47195052c0ca5c2558566bfafe557,16,30,2.145836149894167e-05
10d016dac972319ab29154ccdf087e85,16,30,0.0390300960119682
75ff4b11b3f47f15d82ee0c37ca38d8e,16,30,0.6633718256332043
ca3fb94058b4a1797b4cbd43014e1adf,16,30,0.08165336884
990b8a3b4ea30133974073ed71be1ac4,16,30,0.0037860379351464
c80a373b91fd0d1627ca060ffd7080d8,16,30,3.575591277133845e-05
6a561ab1e1ce0c8be2d78ebb978dc4e3,16,30,0.0004980952391111
3d5105061b7fa42a805a10d97b90a2b0,16,30,0.0001114929757658
dcc84fcaebdef5fc67c9d00dbdc51320,16,30,0.0007583857454232
c84d6c28aa053c9000e49dac407b17ee,20,15,0.076255759949292
87255aeaab0550c89f64c2d2608e3548,20,15,0.0947779654970074
53b2aef2ae2d4e1bdb84315a60ac6712,20,15,2.7537575874512963
914f123e097895c95b3f13649897a4a7,20,15,0.2054884594287009
dffe60147f77e98539f9e39f4994e1ab,20,15,0.2843080688813518
b1f8f52fa1452b7e8953360270e86606,20,15,0.0121770999991784
6096e3488387e69289a82d654bce732f,20,15,0.007805427479782
47f677425069b597530503d9c7f0474a,20,15,0.0169710241975745
dec4883e291046631f4ed7e8182ebd32,20,15,9.934162979582688e-05
b4af8ac9dc7ad5762990d1f7d728f4a9,20,15,2.695298724600241e-05
6db783081354c20dcded312a7cfa91ee,20,15,3.4259075639232106e-05
564364e7b7926b52a473961832c4a1cc,20,15,0.0014541661862525
728d605b2b9bd118ccf087ded952abec,20,15,3.758315529251908e-05
ece3e306833e002df53faa7e81dc61f0,20,15,0.0091386583292832
ad9f6f92b9708ee1bed741b2d234923e,20,15,7.408599681931742e-05
7189cf310afd6d7df656f9b525a7d12a,20,15,0.0309574557708481
d02142610b7465894dcd84443d29e679,20,15,0.0001367260970593
b9e65da45d78697d7dde87fa53450e2b,20,15,0.0008071827700197
557cddd2b4386030780cfd5e768e234a,20,15,9.435082905833274e-05
5f7e575d834a287afd9e8afb1192e435,20,15,4.613033304320799e-06
3f07d6caca422b4d14891fd6e5f0c619,20,15,0.0001486853240515
aeef317bced80f01ecedf43a3c0246aa,20,15,0.0013393056403444
a25e62bed1bb0e670cbe2cf1f19689d0,20,15,6.082392507352212e-05
d60f34d1167553db74e52cb926014f7e,20,15,0.000733228002821
9506b2e0f76d7695d91ccbbd9a1922b6,20,15,0.0001487119877317
ac4147a913ea1e5803578bea8ee4d1bc,20,15,0.223026704177405
cb3293284d87f614d86448b1b2f84439,20,15,0.088982864028734
60d03626d732bb7f9a82eb576c02070b,20,15,0.0121045862097797
3e751e4d49c62a4626f68f9c7dda5a4a,20,15,8.245743878910535e-05
fd652ed862b3da12ec5e1b84ca49a7fd,20,15,0.0022408458231923
f7e6dd3c17090183b78398d7c75b508b,20,15,0.0252374307784662
389838d84d088e35a7f0ffc1f2a9d365,20,15,0.0007399947742912
ab464dcc9af145e8fa4cd1b4e03c11dd,20,15,0.0052509203551311
dcf5cbdc163d00aa053c81fc44f1e3c0,20,15,0.0036272078713441
0c8b733641afa6f9931a9d08e955709b,20,15,0.0611139444597786
ebda581a6242edae8d75dceaae626b1c,20,15,0.0002049469181603
c07203137e7a805592e86e7aeae3963e,20,15,0.0132189751443692
742a7b1a4ef8aed37d4ce99a3a7bcda9,20,15,3.551225630292193
f110078b4229028a7cb8a4dd24e8a097,20,15,0.0036818551670689
1a54eec2da86dda8b3f5d0e800b94c33,20,15,0.0001904408446479
476fc3ea14d3444eefbeba604244dc63,20,15,0.1461926413604475
d8eaabdaf5eac6555d755178b5d0452d,20,15,9.164823385483029
a1482176baa4a760024fbb97c1d72666,20,15,27.3598602118516
14fea8f7653c5d823f27cd1ac838296c,20,15,5.42466168776788
3b40e53363c3adafe85775e1602a57c6,20,15,24.27536052944845
95de2ee61ebb649477d8b908f0189fc7,20,15,40.37792716093559
b022b53ac6583de6ff1492816abd8c2e,20,15,2.654756681689514e-05
fd1d25cfebbdc391e95dfb7e86d67430,20,15,0.0146471733218924
c60cd2b937690ad575e27dc9887ff128,20,15,0.0178679890970007
e556eb1c37ffa614a4635024a6ea67a4,20,15,4.738071957895751e-05
b7632584ae35d80a5b1ffbe0516f9c57,20,15,0.0004552933406875
62470531750fff391371dbd72312dadf,20,15,4.58556788029391e-05
25371f7aaf836c5bbb5af61c36169dd8,20,15,0.0001346751755055
e628e932d2f78a92c38fc7e703e7388a,20,15,0.0003278549832676
311110f4bf5dd99f4cc4bafb17d2dff5,20,15,0.0086235196721538
4084bcdfbda817d49451a94c5d7b2d30,20,15,0.0050893317051536
60208dcdf257e6f1922f7d9401b864f8,20,15,1.058354698293799e-05
d7f41e418691255c4d00da468e3ec21a,20,15,0.001712295021621
2971ddead61098cccf9425d6e874f89b,20,15,0.0020815635408689
a7406972e5ed5171f8dfa0dd8c932011,20,15,0.0076590500132988
23a43343ed72953a646e60007151ac59,20,15,0.0098341415859688
d94bf13be22ac5b9bd2e8e47f3d36959,20,15,0.0012378207521044
3707dd99620768890d8c81e7704c3bcf,20,15,2.9251592753780404e-05
a591248c10dcac34268c03c66f259144,20,15,0.0001599373299333
826b2d655ceda03f661c2f0bb6789012,20,15,0.0058536943192978
7f85198afaa0936088af8984235b2f6d,20,15,1.2229682705488143
c48ccfa8d2157b2e671bbe8b204e8335,20,15,0.004575860503146
16717af6724817bfd66f27c9486804b5,20,15,0.0036571651433956
9b0b8cde7a50fcd1524279db4256af60,20,15,0.0063363956399423
aacac8ba94825df34e565394f90d295c,20,15,3.896726698672216e-05
8156203aeaf50d5dbcbd801d5cafc706,20,15,0.0004983120431832
7d8da7849f957188a8be0a2f3561bdd4,20,15,0.0146949117911732
1d88580a5060e9faf3c084cc7338d0f0,20,15,0.0003552947617549
23d81bfc6e591982fff580e2de9644dc,20,15,7.728823395108701e-05
5ea90b6e3439fc3de9534fd77ac49f09,20,15,0.0001217504085882
5a2198e87d006de64867acf6b4deab23,20,15,0.0001207641324367
c7cfc38a2bd9b493b525ca3869c4a9c4,20,15,0.0005970774619466
0fdaf5a161f85beee0611c7d7bd013ad,20,15,0.000286959802175
054532a1d8f4a82900b3d18e8d6d5fb3,20,15,6.394536210098167e-06
33fcb85dd2e26ca386dca9f231a872b8,20,15,4.694351678418654e-05
558ce388f1ccf06645a9aa105ddee17f,20,15,0.0003229092260602
04a9172ec1ed50ade62de71c6b226189,20,15,0.0003135537316488
0187c74035ce500581d816c8cc78fe3f,20,15,8.967743553883615e-05
2dc0c51bb455904a11caf29a4e1f7061,20,15,0.0002930791747708
84f0a26dfc96d44c149d8a464cc27ff8,20,15,0.0003190458405439
fd5a275f4b63883fafa0ee01dd5438fb,20,15,0.0001226042806547
a2837ed9512ae4112b218616a0aa7101,20,15,0.0001880170483353
11c953b4d632182f27f2032d7310d8d4,20,15,1.2245564411078755
6c3613f4deaebb8f2577baa3cf1cea29,20,15,32.66466187629938
c6d91be60c1550a3a9e7a827df6c68c1,20,15,1.502877747292212e-05
d3098d78b7637ed1a216d7fbd9df65f1,20,15,0.0002117685136397
8db043f683d30cd5cecb5216db8ad4dd,20,15,0.0603105902050932
a2f7f98d1142abb0832674740c6d9caf,20,15,0.0030389445192193
7348b7dc1d83498e2864393efef3a312,20,15,0.299397219253447
32e9c1d40c6054bd8aba0b3c72919bec,20,15,0.0266218223555486
2bffdcadfaf24146e8847ab1f5c434e0,20,15,23.41833622570128
d109078c3c90fc2475e70c6aa165afc8,20,15,17.101507013916194
2659aaeb70b022d7ce8e9b62832b8410,20,15,11.21985718734386
dbc1ba7e624a92852a0918f1d654cfff,20,15,13.352570895027664
fdc97d75f8ddac7fc94464dc7fa294c5,20,15,24.921319442742377
79cd3c4ac2e38b19b2f5c885eae1af94,20,15,4.324759983833047
f6b26154964f62816bf74e7b508c079f,20,15,12.640175041957402
ceca046a56f0504a66e624fb479df50d,20,15,3.1525948852523267
