Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
acionagl,acionagl-hom,aciona-gl,aciona-gl-7d6c46f795-v9jkw,0.0061525760287434,10,0,a665b4307cc4098cff881e61fc74a15a
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0117255645387962,10,0,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0305465646291461,10,0,87255aeaab0550c89f64c2d2608e3548
sabia,sabia-h,aie-api,aie-api-55887ccb67-7tbnn,6.373462288186665e-05,10,0,d5afc7dc39f79edd4040ff36071a6fd9
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-7d5659f98c-mr6hx,2.5339755695410155,10,0,53b2aef2ae2d4e1bdb84315a60ac6712
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.2051895553425697,10,0,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2244298982975754,10,0,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0266138720947115,10,0,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.017522200286755,10,0,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-6n4lv,0.0191534475532152,10,0,750925554612c74461fc76aaf6bd4e5c
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0210511144438119,10,0,7fba3a331928e6a308e35a1f30121516
neoid,neoid-p,api,api-68bb77874-xh4lv,0.0071659803729394,10,0,6096e3488387e69289a82d654bce732f
neoid,neoid-h,api,api-5dbf6d69dc-hrsnw,0.0023722558560463,10,0,1eb93ceb8faded11f5390f61b9dd2d7e
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-vt9hw,0.0136835084097291,10,0,47f677425069b597530503d9c7f0474a
sigepe-servidor,sigepe-servidor-pro,api-cadastro,api-cadastro-68b9769666-cxjlt,0.0012871068461651,10,0,2c368827e872a90400b3d570357440d6
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,0.0002871765387729,10,0,808b86d0d3e499579ce78f4cc957e7d1
sigepe-servidor,sigepe-servidor-mon,api-prometheus,api-prometheus-7c5c76df4c-2rkpq,0.0007027811954576,10,0,dec4883e291046631f4ed7e8182ebd32
api-servicos,api-servicos-p,api-servicos,api-servicos-5c45687dfc-42rmr,0.000233972184173,10,0,333a7f59f45d38d88829a6abd8b0e99c
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0005556738994811,10,0,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,8.016977035854571e-05,10,0,b4af8ac9dc7ad5762990d1f7d728f4a9
pfauto,pfauto-h,area-gestor,area-gestor-5c48d449dd-x2jpn,1.4704920012319412e-06,10,0,cf97d08546a275474527a4d78362f2d3
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-hjqcq,0.000582018881365,10,0,75c89465a084e54eb4685bc0a9c09e5e
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-vx6dl,0.0003294489025,10,0,4b68e08abfcd370bb5819fd247ed51e3
sicalc,sicalc-p,backend,backend-7ffb578f9f-mttwn,0.0046557260161086,10,0,415096514f239921b328faf837947d56
perdcompw,perdcompw-pro,backend,backend-76c9596cf-cbx9j,1.3727065193974669e-05,10,0,c5724d69f9f8b9866fe79b18d4d1c794
sicalc,sicalc-p,backend,backend-7ffb578f9f-dfc8z,0.0048396058492438,10,0,4360f1c7f292b20aa583b25448f7367d
radarv2,radarv2-p,backend-denatran,backend-denatran-5fb54f459c-2ghll,0.0028264808083836,10,0,2bfe097abd09fd6cfec7bfb11507389d
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.001813086030599,10,0,d60f34d1167553db74e52cb926014f7e
caepf,caepf-mon,caepf-grf,caepf-grf-69f8f7c865-gcrb7,0.0002339474939753,10,0,1aac7b6fbb83ecbcc9100b4bcb65c3a3
caepf,caepf-mon,caepf-pth,caepf-pth-667c96554f-mztjz,0.0043955973445179,10,0,9506b2e0f76d7695d91ccbbd9a1922b6
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.2806799678236266,10,0,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.0171107957476774,10,0,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.0028123112101199,10,0,60d03626d732bb7f9a82eb576c02070b
cnbs,cnbs-h,cnbs-kibana,cnbs-kibana-74b47dc547-rmh7z,0.0001039743682875,10,0,7190976ba497341414c81a9d4deaadae
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-7f67f98df7-t62gn,0.0061382636446585,10,0,fd652ed862b3da12ec5e1b84ca49a7fd
