Sistema,Ambiente,Modulo,Pod,Error,Qtd,Hora,Minuto,Hash
iddigital,iddigital-p,apimobile,apimobile-766586f8c7-747k7,OOMKilled,1,12,45,33468e2e129ce28cd238ea4befdd8118
iddigital,iddigital-p,apimobile,apimobile-766586f8c7-dgjb6,OOMKilled,1,12,45,5121538ef3235a0d11b7fbeedff68da5
iddigital,iddigital-p,apimobile,apimobile-766586f8c7-q9l9n,OOMKilled,1,12,45,2287eb89726bc3710ca8e79322eab5a1
iddigital,iddigital-h,apiweb,apiweb-75b5bb9667-mdjtx,OOMKilled,1,12,45,130131aac1c08298f25e4300d2210ccb
iddigital,iddigital-h,apiweb,apiweb-75b5bb9667-qxjql,OOMKilled,1,12,45,c86f8951d8efed152b1bbc53ce4d5e46
iddigital,iddigital-p,apiweb,apiweb-84d6969fbd-bxxvm,OOMKilled,1,12,45,9bb78a6e9143f28a530ab9c4c1cf200f
iddigital,iddigital-p,apiweb,apiweb-84d6969fbd-g8vfl,OOMKilled,1,12,45,09298696ae5a56fb81c7179ae3906846
iddigital,iddigital-p,apiweb,apiweb-84d6969fbd-zsk9j,OOMKilled,1,12,45,08dc9c743fe9bfe71d50d7968e520965
keycloak,keycloak-p4,app,app-765b8dd954-krpf2,OOMKilled,1,12,45,51f3297ab78074209a3b466db4d005c9
keycloak,keycloak-p4,app,app-765b8dd954-q6xxp,OOMKilled,1,12,45,42bb3816e065a22511509097e93de1c5
pfauto,pfauto-d,area-gestor,area-gestor-c596f69c7-tkbjk,OOMKilled,1,12,45,ef2ee5271b2b246103950a0043d3cc39
pfauto,pfauto-h,area-gestor,area-gestor-dfb8998ff-jrvc6,OOMKilled,1,12,45,619cee7c5a12e73ba2e498fa16587010
pfauto,pfauto-p,area-gestor,area-gestor-89f8df8d-6tpr5,OOMKilled,1,12,45,6aad564ac0be50704b902b350c6a211d
pfauto,pfauto-p,area-gestor,area-gestor-89f8df8d-8dc2q,OOMKilled,1,12,45,98d51e0ec0b07dfc7728572ae7187a43
pfauto,pfauto-p,area-gestor,area-gestor-89f8df8d-vl5m5,OOMKilled,1,12,45,1f7e363d5c8b818ec4ad90d2dab46b72
pfauto,pfauto-p,area-gestor,area-gestor-89f8df8d-wlpwv,OOMKilled,1,12,45,cf2958d646c9c9737e41275836e8cb52
sida,sida-p,auth-api,auth-api-d66bcb756-bw2p8,OOMKilled,1,12,45,c49a8dd9b656db5aaf7793fc1376d009
cadmei,cadmei-prd,backend,backend-6dc8848567-blwck,OOMKilled,1,12,45,8571f415ed28ba4050c1b73ea8ad4ff5
cadmei,cadmei-prd,backend,backend-6dc8848567-cf2ps,OOMKilled,1,12,45,399bf70a6d54a91fb8894b391fe2a6c0
cadmei,cadmei-prd,backend,backend-6dc8848567-f88c9,OOMKilled,1,12,45,bfe48849f2a9db58b165711226c3c869
cadmei,cadmei-prd,backend,backend-6dc8848567-rdm98,OOMKilled,1,12,45,df9bbd3dc00462f7f1b0adb8a79a047c
cadmei,cadmei-prd,backend,backend-6dc8848567-rvkqx,OOMKilled,1,12,45,5a41c7480aff7751e4191d4e77831296
cnirsrvinter,cnirsrvinter-pro,backend,backend-7f46f55576-6jtl4,OOMKilled,1,12,45,e70f05e4ac43fd87540b3fbe30b9a02e
cnirsrvinter,cnirsrvinter-pro,backend,backend-7f46f55576-9qfkz,OOMKilled,1,12,45,4b0516b639858c29481f66cf898a5d5b
crio,crio-p,backend,backend-7db9fcf56c-jcrl5,OOMKilled,1,12,45,044de9fabb6581842b7b8d4572e13215
sicalc,sicalc-p,backend,backend-7ffb578f9f-jtdct,OOMKilled,1,12,45,d36c6e8cce3fb63d79aad4611e1ed313
sicalc,sicalc-p,backend,backend-7ffb578f9f-qkj5g,OOMKilled,1,12,45,595c321d5579d700a3c162d2966e6176
siefproc,siefproc-p,backend,backend-76cbffcb9f-5ggkm,OOMKilled,1,12,45,243b90d98fdcf49e45c94f7d8beb6130
siefproc,siefproc-p,backend,backend-76cbffcb9f-rdcmn,OOMKilled,1,12,45,0412611e8cf53faaf614eee08df40d73
siefproc,siefproc-p,backend,backend-76cbffcb9f-t66qr,OOMKilled,1,12,45,c644d187a67090f81446d74abacf6970
siefproc,siefproc-p,backend,backend-76cbffcb9f-z86wx,OOMKilled,1,12,45,6353f9a8af627476527fe38dc71c9092
tratapfn,tratapfn-p,backend,backend-d46cf857-2ltgm,OOMKilled,1,12,45,c5b44044678e3a67ac0feeede1d36ffe
tratapfn,tratapfn-p,backend,backend-d46cf857-2wvq5,OOMKilled,1,12,45,cb1b05dd6e5462c13c5af7559fefc18e
tratapfn,tratapfn-p,backend,backend-d46cf857-9kphj,OOMKilled,1,12,45,5c31072e5626eb2bda58243ca13969bc
tratapfn,tratapfn-p,backend,backend-d46cf857-x6f7h,OOMKilled,1,12,45,03ec696c3db67789da401c85ff09ce24
cadastropessoafisica,cadastropessoafisica-p,backend-apoio,backend-apoio-6566b88778-zd4wh,OOMKilled,1,12,45,366e5155dde6846efb1ca4949fd27290
radarv2,radarv2-d,backend-denatran,backend-denatran-55799b5b94-rcp62,OOMKilled,1,12,45,c795de241b7e210c32e6a98a12825bcb
radarv2,radarv2-d2,backend-denatran,backend-denatran-78f7ffdd4d-wnlcx,OOMKilled,1,12,45,52acd4ac5397e35b8d41010a6ae6a832
radarv2,radarv2-p,backend-denatran,backend-denatran-5fb54f459c-2ghll,OOMKilled,1,12,45,2bfe097abd09fd6cfec7bfb11507389d
radarv2,radarv2-p,backend-denatran,backend-denatran-5fb54f459c-fm7rm,OOMKilled,1,12,45,ebfa6ffb054dcf9e2b61c0db9a6350ae
radarv2,radarv2-v1,backend-denatran,backend-denatran-7d6c9b97cf-8qb6s,OOMKilled,1,12,45,7c9ed3610d52bb4444769729ddf2aa61
radarv2,radarv2-v2,backend-denatran,backend-denatran-88b9cc848-d89nt,OOMKilled,1,12,45,191a5322726491de85a9c0b5be0f9352
radarv2,radarv2-v3,backend-denatran,backend-denatran-588f84bfd5-6skls,OOMKilled,1,12,45,abb4926ae037efd8e1fb8856e85550f3
inscrevefacil,inscrevefacil-p,backend-pedido,backend-pedido-6d5f998b7d-29glb,OOMKilled,1,12,45,5ddb93fed61c90bcd63bfa42f285a077
inscrevefacil,inscrevefacil-p,backend-pedido,backend-pedido-6d5f998b7d-mzcbl,OOMKilled,1,12,45,115ce59b3ffdc10b254799d60dfff991
radarv2,radarv2-d2,backend-renainf,backend-renainf-b9b976644-bfkcg,OOMKilled,1,12,45,ad487b6a26f11d2bf1d8564fc3bf117a
pgditr,pgditr-pro,barramento,barramento-7fc495cb48-bg42s,OOMKilled,1,12,45,2b6080c137e56cb4781e9747cdbb4189
pgditr,pgditr-pro,barramento,barramento-7fc495cb48-khlgt,OOMKilled,1,12,45,1322ed62063f3560679a18ed7355cfd1
pgditr,pgditr-pro,barramento,barramento-7fc495cb48-kpq9b,OOMKilled,1,12,45,84683a995fd0603531468812cd5f8779
pgditr,pgditr-pro,barramento,barramento-7fc495cb48-l9wzf,OOMKilled,1,12,45,1c69a76e092fc650ed6cb3e4f25a864c
pgditr,pgditr-pro,barramento,barramento-7fc495cb48-lsx4j,OOMKilled,1,12,45,faa6f6cb1e73836b3618859d7c9eebb3
pgditr,pgditr-pro,barramento,barramento-7fc495cb48-slgm5,OOMKilled,1,12,45,a1592856f4301606a7d6760418464d5e
renainfweb,renainfweb-h,base-corrente,base-corrente-6bbf4d578b-7g8sf,OOMKilled,1,12,45,ab4242f6c615f66bb975e096dfc692b4
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-46f75,OOMKilled,1,12,45,31661ba9659eaaa0fd73871b024a2e6d
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-5xggx,OOMKilled,1,12,45,12add5805ff50503086d135d60452560
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-9cr4h,OOMKilled,1,12,45,101d26df69eb7b60132fbe98c2a2269c
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-bclc5,OOMKilled,1,12,45,75fa03c81ac70fdc823fdb76530b15b3
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-g6pl9,OOMKilled,1,12,45,c4e818920c4a933a16c40100bff966fe
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-rqvxj,OOMKilled,1,12,45,1447ae1ceb8e660282d1a06fe8c663fe
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-zmwkq,OOMKilled,1,12,45,fcf99fe992b9bf6bf8a761682d4bdc1a
serprobots,serprobots-p,bot-certificacao-digital-p,bot-certificacao-digital-p-8487bb5474-m2gdf,OOMKilled,1,12,45,04d0461cca048bbeab128b860775dc73
serprobots,serprobots-p,bot-chatbot-sougov-login-p,bot-chatbot-sougov-login-p-5598958f8c-52g2r,OOMKilled,1,12,45,25c053959e7ba3cbc547fc50cebbb62a
serprobots,serprobots-p,bot-chatbot-supop-2022-p,bot-chatbot-supop-2022-p-6db4fd7676-kcbfl,OOMKilled,1,12,45,352043730de64b2f0676cbb9f705f778
sinespcad,sinespcad-hom,cad-configuracao-interno,cad-configuracao-interno-649899865d-h76xv,OOMKilled,1,12,45,9124730971c28d6b1b54f29497afdf59
sinespcad,sinespcad-des,cad-equipe-servico,cad-equipe-servico-7cdf5dbf78-bdsrl,OOMKilled,1,12,45,6e0ee2ca8fa841768c9af8fe3f527f3c
sinespcad,sinespcad-hom,cad-ocorrencia-servico,cad-ocorrencia-servico-5ddfd4dc76-bmsnp,OOMKilled,1,12,45,d7ed64e9629468c068ef357c506601ff
sinespcad,sinespcad-des,cad-proxy,cad-proxy-6b8c764796-rmf9f,OOMKilled,1,12,45,dd3e9910a2675cc63eb8b00d8844e9b0
sinespcad,sinespcad-hom,cad-proxy,cad-proxy-69f4f4654f-4pxb5,OOMKilled,1,12,45,cde2d3aaf6cce94aeddd512c23c07505
caepf,caepf-p,caepf-servico,caepf-servico-85cd77d95-jj6wf,OOMKilled,1,12,45,e9f0ddf0cec30c489bff7506bc66293e
caepf,caepf-p,caepf-servico,caepf-servico-85cd77d95-qqpwj,OOMKilled,1,12,45,b9f8cb7271f8555080d0ebb4f3538f25
caepf,caepf-p,caepf-servico,caepf-servico-85cd77d95-v4zh8,OOMKilled,1,12,45,4c01a2854ff2575ca9c18b9b53dac173
ecacpgfn,ecacpgfn-p,caixa-mensagens-api,caixa-mensagens-api-794774d586-5bgt8,OOMKilled,1,12,45,d9396bca78282b712fe7705196e6e7f1
ecacpgfn,ecacpgfn-p,caixa-mensagens-api,caixa-mensagens-api-794774d586-fnmt6,OOMKilled,1,12,45,e6b23af2f024a243d94034a480afeabb
ecacpgfn,ecacpgfn-p,caixa-mensagens-api,caixa-mensagens-api-794774d586-sg4dd,OOMKilled,1,12,45,ed0756aa88b842e68ae9049bcd9959ed
ecacpgfn,ecacpgfn-p,caixa-mensagens-api,caixa-mensagens-api-794774d586-zgdsm,OOMKilled,1,12,45,d5e14e6398290a3f45dfef7588fb3ac8
kube,kube-system,calico-kube-controllers,calico-kube-controllers-7d8c8cf855-nj5bf,OOMKilled,1,12,45,bfaf120d629d83c0ec15a648c0f7b521
carteiradigital,carteiradigital-p,central-mensagens,central-mensagens-54fbb44ff4-62lb8,OOMKilled,1,12,45,b29ce869b41cda0cfe6e34eced396527
carteiradigital,carteiradigital-p,central-mensagens,central-mensagens-54fbb44ff4-csr7j,OOMKilled,1,12,45,b7a9d845e65e85ed7c63baa6e9829d6f
carteiradigital,carteiradigital-p,central-mensagens,central-mensagens-54fbb44ff4-x9hns,OOMKilled,1,12,45,759f3933dae141ee93573762c40154e6
esmon,esmon-pr,ceph,ceph-6465966654-522tn,OOMKilled,1,12,45,ac4147a913ea1e5803578bea8ee4d1bc
kpiweb,kpiweb-d,ceph-rest,ceph-rest-68b9b96948-gz7lm,OOMKilled,1,12,45,acdc688df9669b8132ba92026c281ff5
api,api-estaleiro,ceph-service,ceph-service-5fb6b68fbf-9gtsp,OOMKilled,1,12,45,629da5ef52539c5960ac319307810444
nfse,nfse-prest,certificate-validator-service,certificate-validator-service-8fd48cb75-5f7bc,OOMKilled,1,12,45,7add6ebefdc7c0db6c19e8ca45c39da5
sabia,sabia-p,cetas-api,cetas-api-54bb996b64-gm4gj,OOMKilled,1,12,45,01847b176dacb67a46131d4264b180ed
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-2qn4c,OOMKilled,1,12,45,e2af1bae1762b888740cd09e5fbc0c0d
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-lntrz,OOMKilled,1,12,45,2eafe69d59f33381cb2fdf0265ef24da
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-mltvb,OOMKilled,1,12,45,afcc5416ba51bfe8955a63a629bbc595
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-mspjb,OOMKilled,1,12,45,b94575a709bf9266f78e9e08db37112a
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-sb78p,OOMKilled,1,12,45,45e9b8079a00bf48d0cfd4ce069c2073
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-v2mp8,OOMKilled,1,12,45,bdd2c29cbd9bd817bbef2d7b8f1d4802
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-vj4mb,OOMKilled,1,12,45,53536877a366726972e6dff03c22533f
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-vsnhp,OOMKilled,1,12,45,174aa0366c24eea00b1faaa8aa572d81
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,OOMKilled,1,12,45,cb3293284d87f614d86448b1b2f84439
cipi-des,cipi-des-t,cipi-backend,cipi-backend-84d95f76c-fdjwz,OOMKilled,1,12,45,7c2fd794e18dca1c34753e3a00aaba99
cipi,cipi-pro,cipi-backend,cipi-backend-5658f4bcd9-7xnzf,OOMKilled,1,12,45,43cf6a4fe96facb3cd904fff5dbf4f6b
cipi,cipi-pro,cipi-backend,cipi-backend-5658f4bcd9-f8c2j,OOMKilled,1,12,45,a09675328c6311bb6174b26a01e3727b
cipi-des,cipi-des-t,cipi-cipiws,cipi-cipiws-c5f9c6c67-bml5j,OOMKilled,1,12,45,9c1b8642888155c0d70710289a56b705
cipi,cipi-pro,cipi-cipiws,cipi-cipiws-8598cbc5b9-4q9tc,OOMKilled,1,12,45,adb9cd99e20b6afcae5ac98d30883370
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,OOMKilled,1,12,45,60d03626d732bb7f9a82eb576c02070b
cnbs,cnbs-p,cnbs-api,cnbs-api-6c6d4c6b8c-bpznp,OOMKilled,1,12,45,27c0744420686c738b243adcb8d222a9
cnetmobile,cnetmobile-pro,cnet-fase-externa,cnet-fase-externa-5d8b9ff69-qdhbr,OOMKilled,1,12,45,e1883bd462bf4667285e33f9e1c15ed9
irpfonline,irpfonline-t,compatibilidade-app-backend,compatibilidade-app-backend-6c74c7bb76-pq8b9,OOMKilled,1,12,45,9e539f5934e1fd7222f9ea7b29915f8e
reinf,reinf-pre,componente-cert-validator,componente-cert-validator-859b94b485-njp99,OOMKilled,1,12,45,80c7807f75dce20bacf93be811a820e5
irpfmx-cronogramas,irpfmx-cronogramas-prod,conciliacao-cron,conciliacao-cron-1666437480-mrn59,OOMKilled,1,12,45,1efd877ce610b8bb745706623817e495
consentrfb,consentrfb-dev,consentimento-estatisticas,consentimento-estatisticas-589f99c667-rsxx2,OOMKilled,1,12,45,0d0504c41f8b223c41087afd0810cac8
consentrfb,consentrfb-hom,consentimento-estatisticas,consentimento-estatisticas-58b9876b57-w9gks,OOMKilled,1,12,45,1c643a56aee54c2934618bf0a635ee09
handson,handson-foc,console-couchdb,console-couchdb-5fbfbddd64-zhdwz,OOMKilled,1,12,45,57792b85856a56e2cccf0f062b7add16
psdenatran,psdenatran-p,console-sql,console-sql-67c6b9f4ff-kxd4b,OOMKilled,1,12,45,200eed9353178ba47d97b1fd78c78d1d
siscat,siscat-p,console-sql,console-sql-68955d986f-cdvs8,OOMKilled,1,12,45,896e0a6596d7cf577ab1aa2135d1974a
wsdenatran,wsdenatran-prospo,console-sql,console-sql-5c7cd5b465-gdmtf,OOMKilled,1,12,45,eb6ed4d5b2be62c8186d1533a1f62aff
api-consulta-ccir,api-consulta-ccir-p,consulta-ccir-back,consulta-ccir-back-5d8978547f-w59q9,OOMKilled,1,12,45,916acaab3126956e254bcc8c33efa090
conspersief,conspersief-sim,consulta-perdcomp-batch,consulta-perdcomp-batch-6fc6fc795c-x54pk,OOMKilled,1,12,45,0316f605c7d9bfaea0dd29d541534bd3
conspersief,conspersief-v,consulta-perdcomp-batch,consulta-perdcomp-batch-7d6df64948-bwg68,OOMKilled,1,12,45,b834996580f1b0cf534ca00c68a81527
consultacnpj,consultacnpj-production,consulta-publica-cnpj-backend,consulta-publica-cnpj-backend-6657d5b7c7-l45km,OOMKilled,1,12,45,ebda581a6242edae8d75dceaae626b1c
siefreceitasweb,siefreceitasweb-p,consulta-site-rfb-backend,consulta-site-rfb-backend-7b748d5449-7npgp,OOMKilled,1,12,45,ea68f65a84545786084979be0a5e9e60
sijus,sijus-d,consultivo-backend,consultivo-backend-777b866d8d-97vf8,OOMKilled,1,12,45,18edf011ac1ddbaae5777221b4642516
credencia,credencia-p,credencia-ws,credencia-ws-d77c6b9d5-pjzmf,OOMKilled,1,12,45,e937a1c8760bcbd9e649ba374c6d18c1
credencia,credencia-p,credencia-ws,credencia-ws-d77c6b9d5-s8c7q,OOMKilled,1,12,45,294844a34a1731d6a67cd085016cc131
credencia,credencia-p,credencia-ws,credencia-ws-d77c6b9d5-snw9t,OOMKilled,1,12,45,7b5d4ae9e4dfca5c0b6debdd49cfaaed
credencia,credencia-pi,credencia-ws,credencia-ws-7ccdc59dc4-lcvn9,OOMKilled,1,12,45,0375e632710ae9accbb6b5f61af6f344
credencia,credencia-pi,credencia-ws,credencia-ws-7ccdc59dc4-shkd9,OOMKilled,1,12,45,bff65d484ae8ce87a64ab6e073c7355a
credencia,credencia-pi,credencia-ws,credencia-ws-7ccdc59dc4-x45cr,OOMKilled,1,12,45,100e8b1d149432082a8ce477234a6f46
credimei,credimei-mon,credmei-prom,credmei-prom-85c464bf97-dn7kj,OOMKilled,1,12,45,7543f744dcddd3093fe56077341f9c12
mdmservices,mdmservices-v,dado-referencia,dado-referencia-79f8b9c4dc-c79bf,OOMKilled,1,12,45,b45dcf13012747e3cc57f3092427d110
labcta,labcta-dedatsearch,dedatsearch-elastic,dedatsearch-elastic-68c8477bd9-6trts,OOMKilled,1,12,45,80b7b49d685108690d30af3610180ff1
labcta,labcta-dedatsearch,dedatsearch-prometheus,dedatsearch-prometheus-779c569c5-zfftb,OOMKilled,1,12,45,e51d8355d7caaf257544c8364485befc
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-8kwzh,OOMKilled,1,12,45,2eda9e20b2e3185277393aacdf1b7c8e
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-9dchh,OOMKilled,1,12,45,43e087e07a6ea3f05fb4f84d087a034a
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-brhh5,OOMKilled,1,12,45,5c89a1a9ae9b5431aa81351f6439713a
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-fqpg2,OOMKilled,1,12,45,d25ce868bff2b63021b922ea2eb8b5af
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-jlmsm,OOMKilled,1,12,45,b591bac25ba1261c8bcedbe1e900a27f
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-k4s9n,OOMKilled,1,12,45,b1952a4e6d80582a155cedd84e69a93c
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-kg6lh,OOMKilled,1,12,45,910022684a225515d59db51835b4692e
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-nwj94,OOMKilled,1,12,45,b1aea498942a02e6d2f3936af090f00b
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-t8crs,OOMKilled,1,12,45,8b6b98000e1b91c03260dd80944160ad
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-wgdg5,OOMKilled,1,12,45,70ee3470a7bd72e4ed5254cc5f6857f4
dolme,dolme-p,dme,dme-5b84b7bc87-6w8mm,OOMKilled,1,12,45,95aa1433dd8a66eb37a095ceb57bdc91
dolme,dolme-p,dme,dme-5b84b7bc87-bfjc5,OOMKilled,1,12,45,0ed590b782935bdfce71f5241b4d332a
dolme,dolme-p,dme,dme-5b84b7bc87-nsg4z,OOMKilled,1,12,45,52a651c36034451d657a9c03dcc551a8
dolme,dolme-p,dme,dme-5b84b7bc87-wjzcp,OOMKilled,1,12,45,f95439f9d686bf5235a1aff844c8b154
scaibama,scaibama-h,dominio-ibama,dominio-ibama-7f64768f7b-ntrgq,OOMKilled,1,12,45,6568ca97eb327c752595ee1f70f20cde
scaibama,scaibama-p,dominio-ibama,dominio-ibama-fd5f57b6b-smrdv,OOMKilled,1,12,45,60cd016b26a5b1f6a952d62ef3716b74
dpvat,dpvat-hom,dpvat-database-migrations,dpvat-database-migrations-8544bcdd4d-bshxw,OOMKilled,1,12,45,b53600edb69cc7e57cd99dc3711db5b4
dpvat,dpvat-pro,dpvat-database-migrations,dpvat-database-migrations-68b444d8dc-25xbd,OOMKilled,1,12,45,bc90b7ef1d60f186638d9f342cb43058
dte,dte-p,dte-rest,dte-rest-5744c66657-85f9b,OOMKilled,1,12,45,882341733a295c913e3e930d9e9b7bde
dte,dte-t,dte-rest,dte-rest-5fddbcd5cb-x7nqr,OOMKilled,1,12,45,c6c10b539d274ee70a71291cfe654c4f
dte,dte-v,dte-rest,dte-rest-777888f855-tt6cm,OOMKilled,1,12,45,a5d4045903c4dc357daf3cdd61c03e80
ecffaturamento,ecffaturamento-p,ecf-faturamento-extrator,ecf-faturamento-extrator-85586865fc-h7rvz,OOMKilled,1,12,45,598eec931c500c50413792e98f9ffab5
ecffaturamento,ecffaturamento-p,ecf-faturamento-extrator,ecf-faturamento-extrator-85586865fc-r9vmr,OOMKilled,1,12,45,61bc076e8684524595a2ed7ff8d03577
efinanceira,efinanceira-pro,efinanceira-painel,efinanceira-painel-7fbb84b668-frtsp,OOMKilled,1,12,45,cef12e7a2f5dd43f6abf32b94a40417b
serprodata,serprodata-mon,elasticsearch-serprodata,elasticsearch-serprodata-7568799fc-cccgl,OOMKilled,1,12,45,cb5a7a3d9c24b2304dd9ea3390253a73
emplaca,emplaca-p,emplacaws,emplacaws-5dd978c968-52d22,OOMKilled,1,12,45,9f1154690a967d59eba4e1b42d0dfa1a
emplaca,emplaca-p,emplacaws,emplacaws-5dd978c968-828b4,OOMKilled,1,12,45,81d9e3145a81670df774c26304dc15dd
emplaca,emplaca-p,emplacaws,emplacaws-5dd978c968-9q982,OOMKilled,1,12,45,ea8a00264510628537ee01b47b95a631
emplaca,emplaca-p,emplacaws,emplacaws-5dd978c968-pn7nt,OOMKilled,1,12,45,560777a8d38b2bdd662a4db3b6c1acd7
posvendas,posvendas-encurtadoren,encurtadorurl,encurtadorurl-66f68f664f-5rvcs,OOMKilled,1,12,45,e5dab8926211767297e36c00fd0e278f
posvendas,posvendas-encurtadores,encurtadorurl,encurtadorurl-6c69d4d5f-b4g2q,OOMKilled,1,12,45,988efcbba665544c1325d8ca742b589b
posvendas,posvendas-encurtadorp,encurtadorurl,encurtadorurl-67bfcb49d9-clkjt,OOMKilled,1,12,45,f0f27baff2e6851066dea5b7309dbc67
app-receita-federal,app-receita-federal-p,entreposto,entreposto-5f768cdb69-8b9m5,OOMKilled,1,12,45,d36dfb4593cec4fd2fc0bcb98d315d8e
app-receita-federal,app-receita-federal-p,entreposto,entreposto-5f768cdb69-cjjqd,OOMKilled,1,12,45,1a5c5c5f34b135dc25ebfa0eea0b16c5
app-receita-federal,app-receita-federal-h,entreposto-importador,entreposto-importador-86bbf5d6cf-d4n2h,OOMKilled,1,12,45,c6e938cd032fab89537d05c750866539
siconv,siconv-d,ep-mock-acessogovbr,ep-mock-acessogovbr-5fd968c446-b5jnb,OOMKilled,1,12,45,1d9dd5c84b1e1fd42e7afa90654dd1d3
embarqueseguro,embarqueseguro-p,es-api-remove-data,es-api-remove-data-1664938860-klsv5,OOMKilled,1,12,45,d3463ea1e0382cdd14159e8b7972d98b
embarqueseguro,embarqueseguro-p,es-api-remove-data,es-api-remove-data-1665025260-47bsj,OOMKilled,1,12,45,0d687b7137b67bac650b053ec1f4f48b
embarqueseguro,embarqueseguro-p,es-api-remove-data,es-api-remove-data-1665111660-sdmxj,OOMKilled,1,12,45,82e7c256c98e125d27cc1255f361d3bb
pucomex-gris-rfb,pucomex-gris-rfb-pro,eventos-informativos,eventos-informativos-5fb89d879c-6gs9x,OOMKilled,1,12,45,772ded558f2268023fa97635ef272862
pucomex-gris-rfb,pucomex-gris-rfb-pro,eventos-informativos,eventos-informativos-5fb89d879c-spwxc,OOMKilled,1,12,45,d7355c9ba64047dc7c92cfb789854148
pucomex-gris-rfb,pucomex-gris-rfb-pro,eventos-informativos,eventos-informativos-5fb89d879c-x7qvj,OOMKilled,1,12,45,53d95b95aafa01e8a1f4d0744c15ee76
kafkacorp,kafkacorp-des,exporter,exporter-57bf4bc99b-kj52l,OOMKilled,1,12,45,5b7a1f8bd82995b6fa70829f5711f4c7
kafkacorp,kafkacorp-hom,exporter,exporter-7fdc5bb6c8-jgbg4,OOMKilled,1,12,45,d0455a2887eb9942e471f69b912c0025
kafkacorp,kafkacorp-lab,exporter,exporter-56549d6696-nrgzj,OOMKilled,1,12,45,5515ee04600342ca3a2899d2f412e964
kafkacorp,kafkacorp-prod,exporter,exporter-f7cdb8c5b-244q4,OOMKilled,1,12,45,5099f58313cd9cc5e2ee232fe8dfd88e
gitcorporativo,gitcorporativo-extratordes,extrator-git-python,extrator-git-python-7459885875-w9rkb,OOMKilled,1,12,45,19d62111dc6900bfc820e0d4fc5a2f50
assiste,assiste-p,fileapi,fileapi-699b78f98c-c6hgj,OOMKilled,1,12,45,8e1661dc2a46d190762c0085c1ca8264
fiscdenatran,fiscdenatran-fistranpro,fistran,fistran-7dd84bb545-sm7t9,OOMKilled,1,12,45,3680a99eebd2ca5e5dc5043db0e730ee
fiscdenatran,fiscdenatran-fistranpro,fistran-condutor,fistran-condutor-67458d6c-fpfkf,OOMKilled,1,12,45,3d8356f7f922ce744de3bed495084197
fiscdenatran,fiscdenatran-fistranpro,fistran-condutor,fistran-condutor-67458d6c-hmnnf,OOMKilled,1,12,45,13f3fd51558fe026741264eb0e36dbe3
fiscdenatran,fiscdenatran-fistranpro,fistran-condutor,fistran-condutor-67458d6c-wdvj7,OOMKilled,1,12,45,86428e28d097b56189e42cb11bce65ba
fiscdenatran,fiscdenatran-fistranpro,fistran-gateway,fistran-gateway-5c8445867d-42cv9,OOMKilled,1,12,45,30968cdfbf0f2364fd70f8223c5e9dd3
fiscdenatran,fiscdenatran-fistranpro,fistran-gateway,fistran-gateway-5c8445867d-5kl5s,OOMKilled,1,12,45,7387fcbd3cdcc72c04cbfaf7d1e8917a
fiscdenatran,fiscdenatran-fistranpro,fistran-gateway,fistran-gateway-5c8445867d-b8x5w,OOMKilled,1,12,45,80f1cbbb09d053fb86f35de87fe481c2
