Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0737143856848816,13,45,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0370763961180087,13,45,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-5c47859876-dx9xp,2.6712328628001765,13,45,9b3ec33a544e0ea8d7138a607ecf550a
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.1693085505309993,13,45,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2900471238391461,13,45,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0052126037047209,13,45,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0703234581466666,13,45,b1f8f52fa1452b7e8953360270e86606
idpro,idpro-p,api,api-7b4c657bf8-gr7g9,0.0002051995692956,13,45,5b2bb4a81fedf850069fba34e41577a3
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0249070790531215,13,45,7fba3a331928e6a308e35a1f30121516
neoid,neoid-p,api,api-68bb77874-xh4lv,0.008477405992279,13,45,6096e3488387e69289a82d654bce732f
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,0.0013694851000782,13,45,808b86d0d3e499579ce78f4cc957e7d1
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-h6fpp,0.000312932429599,13,45,fb23606055b0a55db3e64fdf2eb825a6
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0001569251223025,13,45,ff89b236b53b1b4b8a88d893a1724282
