Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0733809237624648,19,30,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.0770823387115329,19,30,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-5c47859876-dx9xp,2.7265257623332926,19,30,9b3ec33a544e0ea8d7138a607ecf550a
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.1925744476564858,19,30,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2864461851726713,19,30,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.002195971975497,19,30,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0001073979034821,19,30,b1f8f52fa1452b7e8953360270e86606
neoid,neoid-p,api,api-68bb77874-xh4lv,0.001424987068512,19,30,6096e3488387e69289a82d654bce732f
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-stpz5,8.468142009840978e-05,19,30,808b86d0d3e499579ce78f4cc957e7d1
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0014976358636112,19,30,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,9.24775747072642e-05,19,30,b4af8ac9dc7ad5762990d1f7d728f4a9
scaibama,scaibama-val,apicorp-registry,apicorp-registry-7496d6b5b6-6nbq2,2.4300494950861578e-05,19,30,0b97b8481c8f8be59224f83a77e851c5
scaibama,scaibama-p,apicorp-registry,apicorp-registry-666d9c4c8c-hllm8,5.675164967632459e-05,19,30,db163b46239b25ad9eb933da37bd1e07
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-k2s2l,0.0003565069614349,19,30,6062b6497b1663b75f4deb28685471ff
procdecisorio,procdecisorio-p,backend,backend-b45444bb8-dhkkj,1.8729686113471729,19,30,f3491d13ffe7bebf8d80c51a0377a2e6
renainfweb,renainfweb-p,base-corrente,base-corrente-65699b7dc9-46f75,0.0011946388557485,19,30,31661ba9659eaaa0fd73871b024a2e6d
baas,baas-pro,batch-base-sgd-ceph,batch-base-sgd-ceph-686b49dbf5-ljw6v,8.133023912218802e-05,19,30,8613a104c2544dd3527ecd357ef3c396
dctfweb,dctfweb-p,batch-pj,batch-pj-5b4fb9bb4c-vj479,0.0005187032058294,19,30,74c705d7b9418a0cad4d87a9ceaee5c9
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.0009353534639199,19,30,d60f34d1167553db74e52cb926014f7e
caepf,caepf-mon,caepf-pth,caepf-pth-667c96554f-mztjz,0.0002975227728514,19,30,9506b2e0f76d7695d91ccbbd9a1922b6
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.0520213492349728,19,30,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.0411723086995585,19,30,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.0159257721881205,19,30,60d03626d732bb7f9a82eb576c02070b
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-5lldk,0.0005447885083919,19,30,099b56b74940afd5fcdbf4e716f343e4
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-w22x6,0.0024852222414458,19,30,35e2d5c03ef17b3437750ad006f387a0
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-92pwx,0.0062428546317647,19,30,2f8284a2a7a08a9af10d0cb3ad4d2d74
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-hj767,0.0007383775593603,19,30,e9067191f1e034463d894bb14997b7f7
cnetmobile,cnetmobile-pro,cnet-nats-server,cnet-nats-server-5dbbbdd9f5-br6pq,0.0031953993859262,19,30,dcf5cbdc163d00aa053c81fc44f1e3c0
cnetmobile,cnetmobile-mon,cnetmobile-prometheus,cnetmobile-prometheus-675f949994-bm6c8,0.0595605642140204,19,30,0c8b733641afa6f9931a9d08e955709b
fgtsd,fgtsd-h,cob-backend,cob-backend-597985587f-sxfdh,1.5487496356407442,19,30,317642009d0ee888eb79be0206deceaf
consultacnpj,consultacnpj-production,consulta-publica-cnpj-backend,consulta-publica-cnpj-backend-6657d5b7c7-l45km,0.0001185041560488,19,30,ebda581a6242edae8d75dceaae626b1c
metallb,metallb-system,controller,controller-8569756f47-tmq8x,0.0461421791817412,19,30,c07203137e7a805592e86e7aeae3963e
mdmservices,mdmservices-p,dado-referencia,dado-referencia-55bf664d68-77sm5,0.2518141771818694,19,30,742a7b1a4ef8aed37d4ce99a3a7bcda9
dashboardcnpj,dashboardcnpj-mon,dashboardcnpj-mon,dashboardcnpj-mon-66ff6664d8-8lw45,0.011408844033266,19,30,f110078b4229028a7cb8a4dd24e8a097
esocialweb,esocialweb-mon,datalake-esocialweb-grafana,datalake-esocialweb-grafana-849f9c896c-qn5g8,0.0001262960916888,19,30,61d7610b577e267f5fc19ae1153cf189
labcta,labcta-dedatsearch,dedatsearch-kibana,dedatsearch-kibana-7765d6f85-fq2bz,0.0001152336059769,19,30,1a54eec2da86dda8b3f5d0e800b94c33
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-kg6lh,0.1553169508225768,19,30,910022684a225515d59db51835b4692e
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-fqpg2,8.242220612898272e-05,19,30,d25ce868bff2b63021b922ea2eb8b5af
carteiradigital,carteiradigital-p,denatrandigital-backend,denatrandigital-backend-7bf997d5b-brhh5,0.0611196188312471,19,30,5c89a1a9ae9b5431aa81351f6439713a
mdmservices,mdmservices-v,dm-empregado,dm-empregado-6ccbb4d6cd-prchf,1.2202283223516863,19,30,d8eaabdaf5eac6555d755178b5d0452d
