Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0630431881311027,1,45,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.1255606088987415,1,45,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-5c47859876-dx9xp,2.8825198446137863,1,45,9b3ec33a544e0ea8d7138a607ecf550a
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.1724742117547547,1,45,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2583986806771554,1,45,dffe60147f77e98539f9e39f4994e1ab
neoid,neoid-p,api,api-68bb77874-t6kg7,0.0037176975601013,1,45,b1f8f52fa1452b7e8953360270e86606
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0001354416851378,1,45,ff89b236b53b1b4b8a88d893a1724282
scaibama,scaibama-val2,apicorp-registry,apicorp-registry-54bcb9cdf7-5l75d,0.0009384128137197,1,45,b4af8ac9dc7ad5762990d1f7d728f4a9
scaibama,scaibama-h,apicorp-registry,apicorp-registry-6c7fc5445c-wvnhn,0.0009288090523459,1,45,6db783081354c20dcded312a7cfa91ee
scaibama,scaibama-val,apicorp-registry,apicorp-registry-7496d6b5b6-6nbq2,4.4908417894761714e-05,1,45,0b97b8481c8f8be59224f83a77e851c5
scaibama,scaibama-p,apicorp-registry,apicorp-registry-666d9c4c8c-hllm8,1.841606023365078e-05,1,45,db163b46239b25ad9eb933da37bd1e07
procdecisorio,procdecisorio-p,backend,backend-b45444bb8-dhkkj,7.615109418051007,1,45,f3491d13ffe7bebf8d80c51a0377a2e6
liveness,liveness-hom,backend-auditoria,backend-auditoria-7475cbf7d7-mtvdq,0.03153276241,1,45,7189cf310afd6d7df656f9b525a7d12a
radarv2,radarv2-p,backend-core,backend-core-75f57db8cd-9vxfd,1.671906147895744e-05,1,45,b18770c30452f5ebb5984b225cb4595c
radarv2,radarv2-p,backend-denatran,backend-denatran-5fb54f459c-fm7rm,0.0106175098876385,1,45,ebfa6ffb054dcf9e2b61c0db9a6350ae
baas,baas-pro,batch-base-sgd-ceph,batch-base-sgd-ceph-686b49dbf5-ljw6v,2.2085307251697805e-05,1,45,8613a104c2544dd3527ecd357ef3c396
console,console-d,bot-kibana,bot-kibana-7c447b9999-qlm6w,0.001417800525721,1,45,d60f34d1167553db74e52cb926014f7e
caepf,caepf-mon,caepf-pth,caepf-pth-667c96554f-mztjz,0.0024826112126848,1,45,9506b2e0f76d7695d91ccbbd9a1922b6
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.0556469872279757,1,45,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.0043090428798974,1,45,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.001845164090776,1,45,60d03626d732bb7f9a82eb576c02070b
cnbs,cnbs-t,cnbs-kibana,cnbs-kibana-cb75c5d8f-j5xjv,0.0003533288219965,1,45,3e15150589d9ef21bacbcccdb53d3e80
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-5lldk,0.0002303545252273,1,45,099b56b74940afd5fcdbf4e716f343e4
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-w22x6,0.0001758627402859,1,45,35e2d5c03ef17b3437750ad006f387a0
cnetmobile,cnetmobile-pro,cnet-comprasnet-riscos,cnet-comprasnet-riscos-69c856db59-92pwx,0.0007943227823009,1,45,2f8284a2a7a08a9af10d0cb3ad4d2d74
cnetmobile,cnetmobile-pro,cnet-nats-server,cnet-nats-server-5dbbbdd9f5-br6pq,0.0001223906213219,1,45,dcf5cbdc163d00aa053c81fc44f1e3c0
cnetmobile,cnetmobile-mon,cnetmobile-grafana,cnetmobile-grafana-589885b4bc-g7kb6,7.812799892703712e-05,1,45,244c789fba28cbde0111f9b0a2ff17f3
cnetmobile,cnetmobile-mon,cnetmobile-prometheus,cnetmobile-prometheus-675f949994-bm6c8,0.0587365631969615,1,45,0c8b733641afa6f9931a9d08e955709b
fgtsd,fgtsd-h,cob-backend,cob-backend-597985587f-sxfdh,0.7688205173714042,1,45,317642009d0ee888eb79be0206deceaf
fgtsd,fgtsd-m,cob-prometheus,cob-prometheus-588bdb6c-qqrf4,6.110122105350883e-05,1,45,efdb1d529c25ac464d7b6a7b4602cada
metallb,metallb-system,controller,controller-8569756f47-tmq8x,0.0789808370231508,1,45,c07203137e7a805592e86e7aeae3963e
mdmservices,mdmservices-p,dado-referencia,dado-referencia-55bf664d68-77sm5,0.2419528470258284,1,45,742a7b1a4ef8aed37d4ce99a3a7bcda9
dashboardcnpj,dashboardcnpj-mon,dashboardcnpj-mon,dashboardcnpj-mon-66ff6664d8-8lw45,0.0046213293606174,1,45,f110078b4229028a7cb8a4dd24e8a097
labcta,labcta-dedatsearch,dedatsearch-kibana,dedatsearch-kibana-7765d6f85-fq2bz,0.0006464487520583,1,45,1a54eec2da86dda8b3f5d0e800b94c33
mdmservices,mdmservices-v,dm-empregado,dm-empregado-6ccbb4d6cd-prchf,1.462049578254082,1,45,d8eaabdaf5eac6555d755178b5d0452d
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-wtsc5,32.50195978763657,1,45,a1482176baa4a760024fbb97c1d72666
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-r9vx5,5.268132164037507,1,45,14fea8f7653c5d823f27cd1ac838296c
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-wz2ms,24.42692910799532,1,45,3b40e53363c3adafe85775e1602a57c6
mdmservices,mdmservices-p,dm-empregado,dm-empregado-7f554555b-42ggt,36.06325769824759,1,45,95de2ee61ebb649477d8b908f0189fc7
sinesp-delegaciavirtual,sinesp-delegaciavirtual-mon,dv-prometheus,dv-prometheus-6c85f64b4d-7gp8x,0.0002351465711298,1,45,fd1d25cfebbdc391e95dfb7e86d67430
ibmmqcorp,ibmmqcorp-p,e-sp-corp-08276,e-sp-corp-08276-687df6976d-k52p9,0.0092720120001047,1,45,c60cd2b937690ad575e27dc9887ff128
ibmmqcorp,ibmmqcorp-h,e-sp-corp-08276-2,e-sp-corp-08276-2-58dc9697f6-48kjj,0.0246531000934119,1,45,b7632584ae35d80a5b1ffbe0516f9c57
ibmmqcorp,ibmmqcorp-h,e-sp-corp-92116-3,e-sp-corp-92116-3-646465c4bf-z7dgn,0.000819621741903,1,45,e628e932d2f78a92c38fc7e703e7388a
epag,epag-p,epag-sonda-periodica,epag-sonda-periodica-1667450220-tbjr2,0.0007247935513813,1,45,c07288945541c320d78f6093ea54e3c1
fiscdenatran,fiscdenatran-mon,fistran-prometheus,fistran-prometheus-5ff4cdfcd8-9lft6,0.0029988414714155,1,45,311110f4bf5dd99f4cc4bafb17d2dff5
spednfe,spednfe-mon,grafana,grafana-7b5f6fcc64-m4cv8,0.0001737425010249,1,45,4e9e1f78bd25ac9256b83292f89713e7
ibama-siac,ibama-siac-mon,grafana,grafana-7989c7b549-6zlhl,0.0003745087754915,1,45,ecbdf184ef5c5fd3ffd883ea9df3420b
sinesppainel,sinesppainel-sinesppainelmon,grafana,grafana-6dc74d96c7-vjj92,0.0010563136132738,1,45,8fc21664ee0757b601683d95e461ab5e
scaibama,scaibama-mon,grafana,grafana-5c5c8b57c-c8l47,0.0018060667892599,1,45,4d6662520207bb6da0f89665e31daa4f
siscomex-mercante,siscomex-mercante-mon,grafana,grafana-54f96b7c7d-gc2bh,0.0025989074307518,1,45,48715d44915f9023c72133fbe8647fb0
ibama-paubrasil,ibama-paubrasil-mon,grafana,grafana-5bdc8fbf5b-pjhtv,0.0002088210595716,1,45,60977882e5590a4420f359bf3b4eb849
cctexp,cctexp-mon,grafana,grafana-b4bd4b778-hdxts,2.1973773502794772e-05,1,45,d918a84faa444fbe6721ea14139d7081
appgovbr,appgovbr-mon,grafana,grafana-746f968c9d-t2p9t,0.0020671274140713,1,45,db8b85f095cd7535de0449b140bc5c2e
pandora,pandora-mon,grafana,grafana-674c596dfd-9xjft,0.0001057233400039,1,45,0f8d37f9ef95d13a50432ceabcb40f67
ibmmqcorp,ibmmqcorp-mon,grafana,grafana-868f6577b9-cnckd,0.0002484045925063,1,45,eb80a83b3314fe2c3c878a3d846a4707
api-irpf,api-irpf-mon,grafana,grafana-75dfd5487b-fdwxw,0.0005916751812314,1,45,7faac21b2c33652fe116a55e12d2712f
painelgtec,painelgtec-p,grafana,grafana-5775649448-gzjjc,0.0086361380479937,1,45,23a43343ed72953a646e60007151ac59
rdoc-pagamentos,rdoc-pagamentos-mon,grafana,grafana-5874696b8-fsqcx,0.0069308949876412,1,45,9fa237f8532c3ce519d2a907881170c5
siscat,siscat-mon,grafana,grafana-64f88d8bf4-bxb4f,5.1305414243398736e-05,1,45,5e2903a51904459d65697e1a5d5f63c4
portalunico,portalunico-mon,grafana,grafana-6845556449-txkw8,0.0078459146314464,1,45,5f045de0600fdb61c19756e48439099b
hendrix,hendrix-p,grafana,grafana-5ffd5f8cbd-stw29,0.0001957834108997,1,45,8dceca79d72ae609e0c59c311890e650
barramentoirpf,barramentoirpf-mon,grafana,grafana-f5d59cdb7-p8874,0.0118425622829712,1,45,486c4775c644a99104c28952946348b0
infoserv2,infoserv2-mon,grafana,grafana-6655bcfbd8-zk6zg,2.184522480330661e-05,1,45,94d69fbd0925b96b1971514c284bfcd6
suiterfb,suiterfb-mon,grafana,grafana-589b76f854-dwjr5,4.229767786767715e-05,1,45,8e570f049261b0395c3e70420728d0db
irpf-ppger,irpf-ppger-mon,grafana,grafana-7d4dc6cb8d-54784,0.0001333317816123,1,45,5dbe4464caaeaee4e17de4665247830f
loginesocial,loginesocial-mon,grafana-login-esocial,grafana-login-esocial-7c4df4bb98-gzt8l,0.0052864449163743,1,45,13cb24e2db4ea141df08cb0cc565d73c
dedat,dedat-green,green-influx,green-influx-7899d94666-c2v7g,0.0001938421021621,1,45,54ffc2d0fa9e061d5c16a2ff213759e1
sinac,sinac-mon,grf,grf-5f88f6c96c-7njxp,0.0002379348870952,1,45,db7b0e78f90ff228aa124b5221a54638
apinfe2,apinfe2-mon,grfpush,grfpush-586b895847-g7cfk,5.405042448564108e-05,1,45,becea57d81149715ddbdc17bf56a9edd
esmon,esmon-pr,haproxy,haproxy-7f89c8b8c-jpltl,0.005724372474019,1,45,826b2d655ceda03f661c2f0bb6789012
esmon,esmon-pr,haproxy2,haproxy2-6996c66844-nj59q,0.7881272430635772,1,45,7f85198afaa0936088af8984235b2f6d
gpms,gpms-d,incentivo-api,incentivo-api-6598f95c7b-ft9rb,0.000162025674352,1,45,c9eb16cc1b5a21d29d96cbfed109e160
ingress,ingress-controller,ingress-default-backend,ingress-default-backend-9bfc69579-nt5fr,0.0046484917717159,1,45,c48ccfa8d2157b2e671bbe8b204e8335
ingress,ingress-controller,ingress-default-backend,ingress-default-backend-9bfc69579-xtd6f,0.0046453723963627,1,45,16717af6724817bfd66f27c9486804b5
ingress,ingress-controller,ingress-default-backend,ingress-default-backend-9bfc69579-kf2n4,0.00738020276454,1,45,9b0b8cde7a50fcd1524279db4256af60
svpc,svpc-d,integrador-neoid,integrador-neoid-f9ccf67df-wjbkg,0.0057156999729699,1,45,0ca762efe6cf271a0c664907d3d86d60
esmon,esmon-pr,kconmon,kconmon-7dbf7c96fc-gn7jn,0.0201935364904658,1,45,7d8da7849f957188a8be0a2f3561bdd4
sigepeged,sigepeged-h,kd,kd-d96c67f-8tx47,0.0003410459555845,1,45,1d88580a5060e9faf3c084cc7338d0f0
sigepeged,sigepeged-d,kd,kd-6647d854fc-zsbwg,3.2990157944511644e-05,1,45,23d81bfc6e591982fff580e2de9644dc
extratoirpf,extratoirpf-pro,kibana,kibana-6ffc4676b8-g8c4g,9.276029399839267e-05,1,45,5ea90b6e3439fc3de9534fd77ac49f09
pagtoweb,pagtoweb-monitoracao,kibana,kibana-584654665-hbrsj,0.0002993622372212,1,45,5a2198e87d006de64867acf6b4deab23
