Sistema,Ambiente,Modulo,Pod,Uso_CPU,Hora,Minuto,Hash
acfisc,acfisc-mon,acfisc-prometheus,acfisc-prometheus-786cdcbc66-9ls2v,0.0012467119151139,11,15,332c5e4f2084eb36084990884d1851c1
acionagl,acionagl-hom,aciona-gl,aciona-gl-7d6c46f795-v9jkw,5.061088227900632e-05,11,15,a665b4307cc4098cff881e61fc74a15a
goviv2,goviv2-acionaglpro,aciona-gl,aciona-gl-7495c848c7-6v7lw,0.0151507501461933,11,15,9d485afca7afc3952df77fa7a66b5fae
cadmei,cadmei-prd,activemq-artemis,activemq-artemis-74b969db9d-kllrj,0.0047746699402424,11,15,c84d6c28aa053c9000e49dac407b17ee
rendavar,rendavar-revarhom,activemq-revar,activemq-revar-659c858b5c-mhns2,0.080168850154287,11,15,87255aeaab0550c89f64c2d2608e3548
mapasgovbr,mapasgovbr-dsv,airflow-scheduler,airflow-scheduler-5c47859876-dx9xp,2.709726777650464,11,15,9b3ec33a544e0ea8d7138a607ecf550a
biovoz,biovoz-t,airflow-webserver,airflow-webserver-6d9cf87654-lwbg7,0.2012682181555775,11,15,914f123e097895c95b3f13649897a4a7
custos,custos-d,airflow-webserver,airflow-webserver-696489d47b-xng8m,0.2515084341893347,11,15,dffe60147f77e98539f9e39f4994e1ab
recdigitais,recdigitais-p,api,api-7d5674c8c5-tv47q,0.0303538893319114,11,15,7ed074991d2cc19a1fc280354d85c459
neoid,neoid-p,api,api-68bb77874-t6kg7,0.4834711057779826,11,15,b1f8f52fa1452b7e8953360270e86606
recdigitais,recdigitais-p,api,api-7d5674c8c5-gwxb5,0.0246101540937445,11,15,7fba3a331928e6a308e35a1f30121516
neoid,neoid-p,api,api-68bb77874-xh4lv,0.0253348977261393,11,15,6096e3488387e69289a82d654bce732f
brcidadao,brcidadao-p,api-contas-v1,api-contas-v1-f4ff6b678-b2jw4,5.719924388888889e-05,11,15,0ab2f72f720c875245eae5179480631b
scaibama,scaibama-t1,apicorp-registry,apicorp-registry-69b987b85c-f5z5m,0.0002032791123813,11,15,ff89b236b53b1b4b8a88d893a1724282
pfauto,pfauto-p,area-gestor,area-gestor-89f8df8d-vl5m5,0.0002349805702039,11,15,1f7e363d5c8b818ec4ad90d2dab46b72
pfauto,pfauto-p,area-gestor,area-gestor-89f8df8d-6tpr5,3.408933000358963e-05,11,15,6aad564ac0be50704b902b350c6a211d
portemp,portemp-production,arealogada-backend,arealogada-backend-66bfd9dcc6-6msz2,1.3309546531097343e-05,11,15,2d3b8eed920163a70a72fd011cf7146e
sicalc,sicalc-p,backend,backend-7ffb578f9f-jtdct,15.073523716618226,11,15,d36c6e8cce3fb63d79aad4611e1ed313
perdcompw,perdcompw-tes,backend,backend-675b4bcbbc-zrvv8,0.0005812971234649,11,15,ff2bde93f6533b9c2445c1d45613dfd4
sicalc,sicalc-p,backend,backend-7ffb578f9f-qkj5g,0.936990967394562,11,15,595c321d5579d700a3c162d2966e6176
procdecisorio,procdecisorio-p,backend,backend-b45444bb8-dhkkj,3.3870432150820267,11,15,f3491d13ffe7bebf8d80c51a0377a2e6
sicalc,sicalc-d,backend,backend-7474cfd8b8-vqqcs,0.0361480948720934,11,15,a511a65101f50759619a6a0d484d7540
radarv2,radarv2-p,backend-denatran,backend-denatran-5fb54f459c-2ghll,0.0089534835390509,11,15,2bfe097abd09fd6cfec7bfb11507389d
caepf,caepf-mon,caepf-pth,caepf-pth-667c96554f-mztjz,0.0004681846515147,11,15,9506b2e0f76d7695d91ccbbd9a1922b6
esmon,esmon-pr,ceph,ceph-6465966654-522tn,0.0450795676842712,11,15,ac4147a913ea1e5803578bea8ee4d1bc
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,0.0727468741102824,11,15,cb3293284d87f614d86448b1b2f84439
carneleaoweb,carneleaoweb-mon,clweb-prometheus,clweb-prometheus-7f4c6469cd-zq7pf,0.0028016034901751,11,15,60d03626d732bb7f9a82eb576c02070b
cnbs,cnbs-p,cnbs-kibana,cnbs-kibana-5bb4486f9-dqqsn,0.0002093127605325,11,15,3e751e4d49c62a4626f68f9c7dda5a4a
cnbs,cnbs-t,cnbs-kibana,cnbs-kibana-cb75c5d8f-j5xjv,6.61487758549546e-06,11,15,3e15150589d9ef21bacbcccdb53d3e80
