Sistema,Ambiente,Modulo,Pod,Uso_Memoria,Hora,Minuto,Hash
kube,kube-system,calico-node,calico-node-l9jcs,528809984,5,30,2324bc0d9adc72877e463647d7a2e64f
kube,kube-system,calico-node,calico-node-6hbws,505311232,5,30,a99b2175583ba627b1a6252d1fc34b2a
kube,kube-system,calico-node,calico-node-s4wxv,495218688,5,30,deca78e75378dec3f150c52dafd91451
kube,kube-system,calico-node,calico-node-k9pqf,499658752,5,30,e1b305148d1e5f4e07ce3bfb403dec78
kube,kube-system,calico-node,calico-node-8j4t4,551059456,5,30,6f90126e110c24a9a2bed8eb1fd7e515
kube,kube-system,calico-node,calico-node-57gdf,454324224,5,30,633f27eafa8a9891c4484dafa1b58cb7
kube,kube-system,calico-node,calico-node-hxfk6,503676928,5,30,ac0d0cf06b28be75bf89614a67371daa
kube,kube-system,calico-node,calico-node-btgm9,498106368,5,30,0e397f0d4f5ab285cd41745e37abf3db
kube,kube-system,calico-node,calico-node-9228t,464166912,5,30,bc0c8a502b709197c4b3b0d42d32e7cd
kube,kube-system,calico-node,calico-node-w5btk,457003008,5,30,ddab486387d719e722a7fbc1a4b4ad38
kube,kube-system,calico-node,calico-node-p5pmr,508338176,5,30,7c0373330e82ee3fbc89400ea0b704c3
kube,kube-system,calico-node,calico-node-2rjk6,510070784,5,30,361f1b46f81a1d860cba0ea47b23a016
kube,kube-system,calico-node,calico-node-62h2k,518086656,5,30,795f3120474f1bbf42a9e6b899f6e314
kube,kube-system,calico-node,calico-node-v5825,420179968,5,30,c1fcec61b7187947f5fdccf8023c1b88
kube,kube-system,calico-node,calico-node-ktlk6,457539584,5,30,5498cec8bd13679daff38b1f77e31399
kube,kube-system,calico-node,calico-node-znj6k,516743168,5,30,9422d9249302c703998b3e04a8996182
kube,kube-system,calico-node,calico-node-twjzc,497721344,5,30,5d5c67eb04f4a0e3b063696603dc1d2f
kube,kube-system,calico-node,calico-node-njqn7,495308800,5,30,03d538bfbe88691a2a768c536380ba52
kube,kube-system,calico-node,calico-node-qkvsb,512204800,5,30,27a620569caee1dc9d0630c84c07f025
kube,kube-system,calico-node,calico-node-7wbc5,502501376,5,30,fbab4775a3065a5b6982886028bbf1fc
kube,kube-system,calico-node,calico-node-hlzwh,424034304,5,30,6e4861a8b0dfe1a0acad2530d294c905
kube,kube-system,calico-node,calico-node-nl5fj,518103040,5,30,9f2b13b7803464666c4dd9f8dc6919bf
kube,kube-system,calico-node,calico-node-5cgw7,521170944,5,30,56b724069820244ab8225fe45b22f1d7
kube,kube-system,calico-node,calico-node-mbx2h,507297792,5,30,f6bf7e548a0fd4ac1e703f34be5c4f7d
kube,kube-system,calico-node,calico-node-hcqlt,511799296,5,30,c5d2565a50381713d41df8bb4acab78d
calicomonitor,calicomonitor-d,calicomonitor-d,calicomonitor-d-webhook-8599d9b8cc-vnzvb,94113792,5,30,3e4f2e086a025f819670e7760427bfee
calicomonitor,calicomonitor-p,calicomonitor-p,calicomonitor-p-webhook-59f69b9d97-dm8tw,94408704,5,30,366d3792f4e9ca444267d72fc55f2287
sicaficamara,sicaficamara-d,camara-ecarta,camara-ecarta-79cff645fb-dlwxj,323661824,5,30,271bed7bbe2355ca502427e54453fab6
sicaficamara,sicaficamara-h,camara-ecarta,camara-ecarta-6bd6957989-z9z9h,304381952,5,30,689b8171cb3259daa3867d811442800f
kafkacorp,kafkacorp-lab,canary,canary-d97fcc9fd-9gpdb,231043072,5,30,89425ee4dc702b80ae3833338ca621ca
kafkacorp,kafkacorp-des,canary,canary-7cdf89fb8d-5jsbs,229330944,5,30,09f529a8081dc355e6b7a008212cf40f
kafkacorp,kafkacorp-hom,canary,canary-59d4777cf8-gpfl7,233078784,5,30,250807dc867bbc63f1eb1ed3b988aec1
kafkacorp,kafkacorp-prod,canary,canary-5cd956bd64-wwjs7,232140800,5,30,a866fef3415bb680cc832fdf8b1c4874
ibama-sisfogo2,ibama-sisfogo2-hom,capacitacao,capacitacao-96665f596-zkkn6,1911336960,5,30,56a7617a1128503ef3069ef9f5d0a295
ibama-sisfogo2,ibama-sisfogo2-prod,capacitacao,capacitacao-857894bc88-6f5qx,1521602560,5,30,8ada60347d8a24503e973a3d1ec8f12b
ibama-sisfogo2,ibama-sisfogo2-val2,capacitacao,capacitacao-594fdcb9d9-8l8x7,1372790784,5,30,76777de4c9adc7b1d6aaa18b47bc40d1
ibama-sisfogo2,ibama-sisfogo2-des,capacitacao,capacitacao-6b4b9d857c-8bclx,1968287744,5,30,58d6592d68a792dd366180d883a20cda
ibama-sisfogo2,ibama-sisfogo2-val,capacitacao,capacitacao-6f5f979bcc-p5mxw,1267167232,5,30,b8e01b51da38e89537a74bff199ebe6b
capta,capta-d,capta-api,capta-api-57f64f4849-84ftr,374288384,5,30,67b792e287b4acd47d636f15771d6daf
capta,capta-h,capta-api,capta-api-7d8c87c888-mtzqm,507777024,5,30,d85b9f738f1567baca2d87dcc7b0dee1
capta,capta-d,captaweb,captaweb-5484778ff9-w99kc,1855488,5,30,3fc54326f52a7c6ff70e92641cf8b432
capta,capta-h,captaweb,captaweb-d987b5f44-d8mrm,5206016,5,30,6cf544a8e0d849bdedfc286f1c568863
ctma,ctma-des,carga,carga-cf8b66fd9-r29c9,346980352,5,30,0db86cc571a55889e6ceb56c4ebbbeaa
ctma,ctma-hom,carga,carga-78f8bd8459-9ghcw,474112000,5,30,eec8692cb0d268559ec4d673d5208af8
ctma,ctma-pro,carga,carga-7dd97dcdcf-mhnqx,467214336,5,30,f2b7761ee06f739c023c3a39cf62b972
siapa,siapa-des2,carga-acomp,carga-acomp-5cc5cb677d-dfmm7,182206464,5,30,4c9117e8d8283d88ab8856d432504444
siapa,siapa-pro2,carga-acomp,carga-acomp-b66496bd4-w2twq,171208704,5,30,268380a83e1c8397ae509cc6188c93c2
siapa,siapa-hom2,carga-acomp,carga-acomp-66677c8bf9-v6hm6,176046080,5,30,5d66f090df79bf892a64427b8f1b92ce
cobra,cobra-d,carga-andamento,carga-andamento-1668673560-9ncp5,471040,5,30,27a28a6f6f137cdc2a839d5dde299357
siscomex-carga,siscomex-carga-des,carga-atualizacao-listener,carga-atualizacao-listener-8b9fbc448-ccw4f,625135616,5,30,494ebf25b708770b62726aee157e46a0
siscomex-carga,siscomex-carga-hom,carga-atualizacao-listener,carga-atualizacao-listener-54b77bdd6f-ng4cw,511631360,5,30,7e645058c57ee140daa248f78510bff1
siscomex-carga,siscomex-carga-pro,carga-atualizacao-listener,carga-atualizacao-listener-55567c4dfb-9ttfd,629035008,5,30,b97667ba0607966f493f0d417e3603a0
carga-esapli,carga-esapli-desenv,carga-backend,carga-backend-7df6758c69-j9f59,227262464,5,30,aba6de4874db43168689c8e804a7448d
siscomex-carga,siscomex-carga-hom,carga-backend-dtsc-api,carga-backend-dtsc-api-6c7f6cb7c5-dsmkw,236576768,5,30,dbd00f031c24ba83b7fd23c9cbca3d34
siscomex-carga,siscomex-carga-pro,carga-backend-dtsc-api,carga-backend-dtsc-api-d86b4554-dx4fw,241561600,5,30,29515a50c50d8eccf4c5a13e89fe4b94
siscomex-carga,siscomex-carga-des,carga-backend-dtsc-api,carga-backend-dtsc-api-5f76cb4d7f-wrh67,244551680,5,30,b060763939327ba9a5495ddb4cea70e1
siscomex-carga,siscomex-carga-des,carga-ce-interveniente-api,carga-ce-interveniente-api-6b74c74885-j4rj8,338948096,5,30,6541848d8f8593a4040c1416333b331f
siscomex-carga,siscomex-carga-hom,carga-ce-interveniente-api,carga-ce-interveniente-api-6bcd5bffcc-dvq2c,335659008,5,30,c3b4048d4b0071deed0aff53cb8ddf13
siscomex-carga,siscomex-carga-hom,carga-consulta-api,carga-consulta-api-5576c588bb-t2nrn,402857984,5,30,8dc56e5f13c107fc488fa9f105026b65
siscomex-carga,siscomex-carga-des,carga-consulta-api,carga-consulta-api-556fc984b9-74s9k,367280128,5,30,42ad2dfce635dee89acc3cbd8535b4f7
siscomex-carga,siscomex-carga-hom,carga-consulta-api,carga-consulta-api-5576c588bb-gw5q4,399773696,5,30,85d702247fe7044e57c0f56a3b1e5007
siscomex-carga,siscomex-carga-pro,carga-consulta-api,carga-consulta-api-69dbc7f84d-xdhkj,597995520,5,30,0518b3ca4cee03a52d33415e6d1b217b
siscomex-carga,siscomex-carga-hom,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-744c794bf9-v4lwh,439619584,5,30,12565f0e588e0ead797d877a62af402e
siscomex-carga,siscomex-carga-pro,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-584cf44499-lqsnk,501403648,5,30,db9c66ac72b66449a6e82634a5374424
siscomex-carga,siscomex-carga-pro,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-584cf44499-rqtkd,535474176,5,30,0ce3f23ec2ce67316a1b55c19e7e439d
siscomex-carga,siscomex-carga-pro,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-584cf44499-8tsxk,500006912,5,30,209ab465b7f920a1a369472d55ef85e0
siscomex-carga,siscomex-carga-des,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-6b9f45bdc8-w2wzn,401592320,5,30,813d9ae2af8af815036b6fa23fbf0da8
siscomex-carga,siscomex-carga-hom,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-744c794bf9-vbhdn,414396416,5,30,7d901a6da858fc8c05e74e871dec465e
siscomex-carga,siscomex-carga-pro,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-584cf44499-knslg,525377536,5,30,441fcd08bf1e18d4f3aba1fea33b9af4
siscomex-carga,siscomex-carga-pro,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-584cf44499-g4mrp,501276672,5,30,22d54405c08fe5f60407e5ca25059906
siscomex-carga,siscomex-carga-pro,carga-consulta-atualizacao-api,carga-consulta-atualizacao-api-584cf44499-hqtzh,472567808,5,30,3d34383c1b6603b176cfa7b45f3bac05
irpfonline,irpfonline-rnf,carga-dados-rnf,carga-dados-rnf-6ccdfdcc5f-n9zrt,14798848,5,30,ac468552b88d1ca56755c935fb2dc1ed
siscomex-carga,siscomex-carga-hom,carga-frontend-dtsc-api,carga-frontend-dtsc-api-5654664fd9-r5tvq,3145728,5,30,ce5df6148e1cdd3ed7059c529caa06c7
siscomex-carga,siscomex-carga-pro,carga-frontend-dtsc-api,carga-frontend-dtsc-api-548fb858cd-kckr9,7278592,5,30,d6b26afa266abcd34c51b7701d5d6b11
siscomex-carga,siscomex-carga-des,carga-frontend-dtsc-api,carga-frontend-dtsc-api-694cc555b5-kxf74,3616768,5,30,b30f3a51f880689beee86ef36ba9e73b
ws-sne,ws-sne-snepluspro,carga-relatorios,carga-relatorios-f446cc58d-7wrkg,887103488,5,30,d21d5138df26a71b212fea5a72773ea4
ws-sne,ws-sne-sneplushom,carga-relatorios,carga-relatorios-7f6f84c7fc-tm42j,673509376,5,30,fba6ce14a912932be8e9235904733e58
serprolabs,serprolabs-prod,catalogo,catalogo-7bd9f49fbf-nh5bt,10018816,5,30,593d543d3981b490258671842a75372f
catalogotec,catalogotec-d,catalogotec-backend,catalogotec-backend-5dbc55dc96-kr5kb,21975040,5,30,9604c583bcc6fe2bdbca2b10a947e93c
catalogotec,catalogotec-h,catalogotec-backend,catalogotec-backend-7d6d7fcf99-vnfl9,22036480,5,30,51b246dc236036176c8afec10f9d9ac0
catalogotec,catalogotec-h,catalogotec-frontend,catalogotec-frontend-857b5dbb64-fkqnz,1798144,5,30,712ebf8169938fc5dc96cceda35e13ab
catalogotec,catalogotec-d,catalogotec-frontend,catalogotec-frontend-bf858785-hd5k5,1818624,5,30,3969292e9b07da789bf04a0f0e0dafe3
acionagovi,acionagovi-h,cbmanager,cbmanager-5d4d8d9bd9-j8rql,770969600,5,30,80976fcec1fa3b1414a66ccd518eef8b
acionagovi,acionagovi-p,cbmanager,cbmanager-f8b84b695-gw47m,698908672,5,30,6ddfdcae8f61bc80c51f6641db035d30
acionagovi,acionagovi-d,cbmanager,cbmanager-78c6fd5756-lp9j9,725839872,5,30,9da88b506afa3d91422ce0631327aea1
brcidadao,brcidadao-d,cdn,cdn-55f78b8fb7-gkckk,1806336,5,30,c08943bb4ceef3a5d93628095936b6c1
brcidadao,brcidadao-t,cdn,cdn-574b7df4cd-p4w6s,1994752,5,30,7999ecd97d8794b3757066e5b7121596
brcidadao,brcidadao-v,cdn,cdn-c4b8bf895-bdj2b,2658304,5,30,d511d538740c6738fb5afa6c80ec76d8
ds,ds-ds,cdn,cdn-6b4479994b-4n9z9,26300416,5,30,aeacaacaf9dffebecf6ba6432b97e6d0
brcidadao,brcidadao-p,cdn,cdn-6f9c8c7478-bck5k,2899968,5,30,0554d60a7285a844299860c3042b998d
carteiradigital,carteiradigital-p,cdt-admin-backend,cdt-admin-backend-548d5668b7-w7dr7,212393984,5,30,3d9bd28322cc2d2518803995bd920092
carteiradigital,carteiradigital-d,cdt-admin-backend,cdt-admin-backend-f5bc76b96-rxjm6,201494528,5,30,b12141e3c01bdee5c9fcf0e45cdb52e1
carteiradigital,carteiradigital-h,cdt-admin-backend,cdt-admin-backend-94c489d66-sbfvs,240234496,5,30,67784bd98d186dabd9e5da2ebdec7d55
carteiradigital,carteiradigital-d,cdt-admin-frontend,cdt-admin-frontend-7fd6bd5c79-22lwk,2453504,5,30,d730aa1e9d73bf4d539eecb30c36586c
carteiradigital,carteiradigital-h,cdt-admin-frontend,cdt-admin-frontend-5b4f5dc555-wnmqt,2465792,5,30,a20a73e4f35823ca27ea9f85bd55ef40
carteiradigital,carteiradigital-p,cdt-admin-frontend,cdt-admin-frontend-9cc85f55-j59tg,2473984,5,30,76603dfa8737a00998e6518bef51121b
carteiradigital,carteiradigital-p,central-mensagens,central-mensagens-54fbb44ff4-csr7j,784474112,5,30,b7a9d845e65e85ed7c63baa6e9829d6f
carteiradigital,carteiradigital-h,central-mensagens,central-mensagens-5454d5846b-7wmfk,541806592,5,30,bcb14c34016f65b43939ae88a4ad1f6b
carteiradigital,carteiradigital-d,central-mensagens,central-mensagens-5c86bdf56-pqzwn,410853376,5,30,b8c6407224c43893fc2302976cb64abe
carteiradigital,carteiradigital-p,central-mensagens,central-mensagens-54fbb44ff4-62lb8,546623488,5,30,b29ce869b41cda0cfe6e34eced396527
carteiradigital,carteiradigital-p,central-mensagens,central-mensagens-54fbb44ff4-x9hns,542388224,5,30,759f3933dae141ee93573762c40154e6
centraldebalancos,centraldebalancos-h,centralbalancos-front-end,centralbalancos-front-end-85894679f9-hkq72,1839104,5,30,277fe3232a713f41a6de13625ad448ea
centraldebalancos,centraldebalancos-p,centralbalancos-front-end,centralbalancos-front-end-5b64f7759-6lcfb,2019328,5,30,02912d4ffc644c9e9faad26378128126
centraldebalancos,centraldebalancos-d,centralbalancos-front-end,centralbalancos-front-end-586cbf744c-nwf66,2650112,5,30,7b55b3b44189b8429c2d8728289b9f2c
centraldebalancos,centraldebalancos-d,centralbalancos-monitor,centralbalancos-monitor-ff969f78b-wn45x,71319552,5,30,f05e0c5e992d32b0556daf131d68609b
centraldebalancos,centraldebalancos-p,centralbalancos-monitor,centralbalancos-monitor-68ff558958-9mrl2,78569472,5,30,6d57194d747d01326f3ccc4bbfdc401d
centraldebalancos,centraldebalancos-h,centralbalancos-monitor,centralbalancos-monitor-77895bbbb-rfvlv,64606208,5,30,45202e6cab0b8d449e5de474c20197e4
centraldebalancos,centraldebalancos-h,centralbalancos-pdf,centralbalancos-pdf-5cf74c85d4-pdj6v,261758976,5,30,b15c3a62c9514fdb604917e5b18f25b8
centraldebalancos,centraldebalancos-p,centralbalancos-pdf,centralbalancos-pdf-6fd4f594bd-58rwd,489893888,5,30,5a310329c1531111db3b444d6d1e3c79
centraldebalancos,centraldebalancos-d,centralbalancos-pdf,centralbalancos-pdf-56fbcd49bd-mvmkk,204627968,5,30,a3a4f468fe567e84cdb1d93dfe7b87b3
centraldebalancos,centraldebalancos-d,centralbalancos-services-api,centralbalancos-services-api-7d56fd8cbb-wbhn2,99237888,5,30,a2e0191e0a7a5075897f217da5c1d16b
centraldebalancos,centraldebalancos-p,centralbalancos-services-api,centralbalancos-services-api-587cd4767d-p58wx,288284672,5,30,c75424836d491cd8d93da0d2fdbbf11d
centraldebalancos,centraldebalancos-h,centralbalancos-services-api,centralbalancos-services-api-fdf9cfddf-c4hxl,176439296,5,30,1934e0089c455eccda98577fe05898b0
centraldebalancos,centraldebalancos-p,centralbalancos-services-back,centralbalancos-services-back-574596c778-7nhlm,342200320,5,30,5131ae932bf0bd355b458c723f1f5fb6
centraldebalancos,centraldebalancos-d,centralbalancos-services-back,centralbalancos-services-back-59bbbf5ff4-mn4pd,339824640,5,30,c308307a271e50db1f1774d3aadce8fc
centraldebalancos,centraldebalancos-h,centralbalancos-validador,centralbalancos-validador-767d89f689-bl8x2,73998336,5,30,69bf7cb28f29dc3f1168e76af57c144a
centraldebalancos,centraldebalancos-d,centralbalancos-validador,centralbalancos-validador-746f87f5d7-plq45,51904512,5,30,21e6c596f40a64eb8783f31eeffde861
centraldebalancos,centraldebalancos-p,centralbalancos-validador,centralbalancos-validador-df5f77cd9-w45bh,89923584,5,30,5db7e7a22d47eb4975ff5c4e54f986c6
serprodesign,serprodesign-centroux,centroux,centroux-c9c9d77d-fpw7x,3604480,5,30,3a79997049b84e944ef036f93cef7db7
esmon,esmon-pr,ceph,ceph-6465966654-522tn,2061692928,5,30,ac4147a913ea1e5803578bea8ee4d1bc
kpiweb,kpiweb-d,ceph-rest,ceph-rest-68b9b96948-gz7lm,412655616,5,30,acdc688df9669b8132ba92026c281ff5
kpiweb,kpiweb-p,ceph-rest,ceph-rest-554c7bddf-ntb68,1055854592,5,30,5b7ce6f56c736e707e986689a6abd8d0
api,api-estaleiro,ceph-service,ceph-service-5fb6b68fbf-9gtsp,167854080,5,30,629da5ef52539c5960ac319307810444
integraservice,integraservice-d,ceph-service-api,ceph-service-api-6c6b8fbbbb-9ttz7,181075968,5,30,4f09bcafd566184b79e9c1315d74066c
integraservice,integraservice-d,ceph-service-api,ceph-service-api-6c6b8fbbbb-trgf5,195948544,5,30,abf5d30a7253a229ffc09a827f42a50e
siconv,siconv-p,cert,cert-6bcdb755b8-xmkl5,1843200,5,30,bec455e68a560473bc10d74ee5f80ede
cipi,cipi-pro,cert,cert-cbbf5d6ff-tj4lr,1863680,5,30,3ea6a491720db64504b83ef9cac38b2e
assinagov,assinagov-d,cert-store,cert-store-5cd86ff5b5-xxp4h,35950592,5,30,b748d7d5f6c0e36ee92d30c06af256d5
divat,divat-p,certificado,certificado-7d5c4c448f-8zx4g,1753088,5,30,298233a5333edc3fe994453a14e2673e
assinagov,assinagov-d,certificate-authority,certificate-authority-86d5cbcdc8-mrqdb,30707712,5,30,bfcccb8c226743a122933c662e3fbf75
nfse,nfse-prest,certificate-validator-service,certificate-validator-service-8fd48cb75-5f7bc,158261248,5,30,7add6ebefdc7c0db6c19e8ca45c39da5
nfse,nfse-h,certificate-validator-service,certificate-validator-service-69bdd4b497-mk7t7,167530496,5,30,df6e56d357f7fff4ba24e623cb27b439
nfse,nfse-d,certificate-validator-service,certificate-validator-service-5c6bbdcc7c-5clqd,220495872,5,30,b74c7d1ff418b9373f1760324d810113
nfse,nfse-p,certificate-validator-service,certificate-validator-service-5984df85c4-884ps,186933248,5,30,9bf2f58695bb5c146417a9a020df8fff
sabia,sabia-v2,cetas-api,cetas-api-54f7ffb5c6-6spp6,413274112,5,30,27d5b69cbdd53b5ace7ebaf08ee10127
sabia,sabia-t2,cetas-api,cetas-api-657db68459-9hkds,504913920,5,30,99d357686c52f3f76b5604d51c66f875
sabia,sabia-v,cetas-api,cetas-api-8dcfbf66f-bxdsh,471351296,5,30,77144a3c343b062d839c5cb912183b51
sabia,sabia-h,cetas-api,cetas-api-686b57b5fb-4948n,588005376,5,30,8149d4f88aae44ffb258b6df6b056b87
sabia,sabia-p,cetas-api,cetas-api-54bb996b64-gm4gj,1253986304,5,30,01847b176dacb67a46131d4264b180ed
sabia,sabia-t1,cetas-api,cetas-api-7c545485d7-znkf5,575115264,5,30,a29d8eeccbac246edaef91becf83c789
sabia,sabia-v2,cetas-mobile,cetas-mobile-f68c497d7-sft6q,5890048,5,30,a3e7856afa4736050e5ff68d4c7ed0ea
sabia,sabia-t2,cetas-mobile,cetas-mobile-76858c7c57-zrntd,6254592,5,30,d62be416ac270b5d81e71ff0c6e9ab0c
sabia,sabia-p,cetas-mobile,cetas-mobile-67dcf67c66-64gkb,5242880,5,30,0824e7728995bcdfee4be1e478ddd691
sabia,sabia-h,cetas-mobile,cetas-mobile-7b9f86c8c8-g8mjj,6127616,5,30,46e23cf690cca15541b8f6c86ce58434
sabia,sabia-t1,cetas-mobile,cetas-mobile-84dcdcd7b4-59jgg,6156288,5,30,b05c94211661680ad0a1a15c616bc13f
sabia,sabia-v,cetas-mobile,cetas-mobile-8568975b-w862t,7163904,5,30,85e66ea5e6322dd94b20c09c181805b5
siefchancelas,siefchancelas-mon,chan-prometheus,chan-prometheus-7dbd7b764-lhqbd,305311744,5,30,9bd84597461be111a0ccb6e7ff8a1954
gpms,gpms-d,chatbot,chatbot-c599ccb57-j7r5v,1383538688,5,30,85e79bb105c93131b4b01c4e53643f3f
posvendas,posvendas-botemplaca,chatbot,chatbot-6d67f4db4f-fjpw6,939249664,5,30,3ded0100130b12595b66e762cf243a19
posvendas,posvendas-radarp,chatbot,chatbot-5c878f9589-6qs8h,913612800,5,30,16448d9325e19f2ee504cd291e0030cd
posvendas,posvendas-botareaclien,chatbot,chatbot-849478cc74-5vbtw,944197632,5,30,2ced7ef508c56b9204e8a5c61155c781
rfia,rfia-chatbotd,chatbotd,chatbotd-58cdf65997-5gtqw,489963520,5,30,b2d1c19c8d848a672b332b0134a19e9a
chatrfb,chatrfb-p,chatrfb-agendamento,chatrfb-agendamento-6b884d8f7f-7rj4f,663969792,5,30,fead36ddbaae2d96aaf16b7ec6293ae6
chatrfb,chatrfb-h,chatrfb-agendamento,chatrfb-agendamento-59567c8fdb-jd2cm,442945536,5,30,7f481fec92148e8f98374538b2409cd8
chatrfb,chatrfb-d,chatrfb-agendamento,chatrfb-agendamento-57f85975bc-9j9kv,671899648,5,30,05838724e03466351ba202dd108165e2
chatrfb,chatrfb-rnf,chatrfb-agendamento,chatrfb-agendamento-6957b5f9c9-924sd,387362816,5,30,e819279dea231f1f6a53afdb47497c5c
chatrfb,chatrfb-mon,chatrfb-am,chatrfb-am-5cc8d766d8-wbggg,62812160,5,30,f65f65c9db0e0911cae8b5581c079183
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-vj4mb,632872960,5,30,53536877a366726972e6dff03c22533f
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-vsnhp,643772416,5,30,174aa0366c24eea00b1faaa8aa572d81
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-sb78p,614203392,5,30,45e9b8079a00bf48d0cfd4ce069c2073
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-lntrz,590598144,5,30,2eafe69d59f33381cb2fdf0265ef24da
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-v2mp8,595349504,5,30,bdd2c29cbd9bd817bbef2d7b8f1d4802
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-mspjb,623603712,5,30,b94575a709bf9266f78e9e08db37112a
chatrfb,chatrfb-d,chatrfb-api,chatrfb-api-755f7f797-8bcrx,791105536,5,30,c3ac9af59cbc9b98a92014fc65592ceb
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-2qn4c,618233856,5,30,e2af1bae1762b888740cd09e5fbc0c0d
chatrfb,chatrfb-h,chatrfb-api,chatrfb-api-5cd6c6cbfd-ljdp7,520134656,5,30,114a34919f9d993ed896f311b1dd98e6
chatrfb,chatrfb-rnf,chatrfb-api,chatrfb-api-778c948667-6lxt6,615014400,5,30,e9d5bacbd4420dca7624a1168b789fae
chatrfb,chatrfb-p,chatrfb-api,chatrfb-api-64b5fdf464-mltvb,597049344,5,30,afcc5416ba51bfe8955a63a629bbc595
chatrfb,chatrfb-p,chatrfb-blackbox,chatrfb-blackbox-655d9d946-p9nf4,43192320,5,30,12bdac786420e1c4240962be1394db3c
chatrfb,chatrfb-h,chatrfb-core,chatrfb-core-c84df8db9-qqnqt,417665024,5,30,8d7ed7db2b1308b09ef60ef3dee9ee18
chatrfb,chatrfb-p,chatrfb-core,chatrfb-core-795778758c-rsvtg,716410880,5,30,04f2ffd96452505162ee88dea64386b6
chatrfb,chatrfb-p,chatrfb-core,chatrfb-core-795778758c-xd75v,771043328,5,30,238213c57d915baf2dd55c3cf8a21420
chatrfb,chatrfb-p,chatrfb-core,chatrfb-core-795778758c-mjbgt,723972096,5,30,08c91e0951d7a2229cbcb7a9a06df639
chatrfb,chatrfb-p,chatrfb-core,chatrfb-core-795778758c-bc4gz,736063488,5,30,40983f9e815f04b0ad283a1f2658c4ac
chatrfb,chatrfb-rnf,chatrfb-core,chatrfb-core-6c4f45897-wvr2m,406716416,5,30,6140474d1680b33711bf6a3a215fa47b
chatrfb,chatrfb-p,chatrfb-core,chatrfb-core-795778758c-brn98,748216320,5,30,086a80c09ed39880df591085777285d9
chatrfb,chatrfb-d,chatrfb-core,chatrfb-core-695df74b8-cdtxm,516943872,5,30,0615f11032df3f987cbf36868bbb4b67
chatrfb,chatrfb-p,chatrfb-externo,chatrfb-externo-5965f74dd9-k6ws2,205778944,5,30,867ad54238ee8c07ed1407272f2ea62f
chatrfb,chatrfb-h,chatrfb-externo,chatrfb-externo-696844d69c-nlx7f,212160512,5,30,f817292f8975933a70c02e2319b29466
chatrfb,chatrfb-p,chatrfb-fila,chatrfb-fila-5b4fdcb7cc-47sz7,494260224,5,30,553ac53e11abf2c128907e8af412b95a
chatrfb,chatrfb-h,chatrfb-fila,chatrfb-fila-6b7b88cfb9-rntdf,403480576,5,30,09c6a86db2c0e9283f7f51d9458e8211
chatrfb,chatrfb-p,chatrfb-fila,chatrfb-fila-5b4fdcb7cc-nfwhj,482516992,5,30,b8c6ca235a2b466b60c4590cfbb05a0b
chatrfb,chatrfb-rnf,chatrfb-fila,chatrfb-fila-697fc6bdc4-r797d,421634048,5,30,ab3de3c0fabb900076dbdab1fa161f8c
chatrfb,chatrfb-p,chatrfb-fila,chatrfb-fila-5b4fdcb7cc-j9wm5,488488960,5,30,939647a251a5fe2eb21aeb68ae159593
chatrfb,chatrfb-d,chatrfb-fila,chatrfb-fila-6d968b654c-bw464,503828480,5,30,cd78c431b65ffe56332789e9796b8502
chatrfb,chatrfb-p,chatrfb-fila,chatrfb-fila-5b4fdcb7cc-h7wjp,509444096,5,30,ccc79373eae620461bb87c006f363958
chatrfb,chatrfb-p,chatrfb-fila,chatrfb-fila-5b4fdcb7cc-gtj4n,491397120,5,30,880c5af26829f02f14b19566cb63cc5f
chatrfb,chatrfb-p,chatrfb-fila,chatrfb-fila-5b4fdcb7cc-69trl,506269696,5,30,3308d5647dda69f9e8378bdfa0234a75
chatrfb,chatrfb-mon,chatrfb-grafana,chatrfb-grafana-5c945cb68b-4gc2b,354795520,5,30,5058e9c3bf7578758f545a4d5d791ec1
chatrfb,chatrfb-mon,chatrfb-notifier,chatrfb-notifier-697cb8c797-pn6sc,91865088,5,30,77ee83cef55ceebe98711e43ed1c1736
chatrfb,chatrfb-mon,chatrfb-prometheus,chatrfb-prometheus-7945496659-ncfcz,949387264,5,30,cb3293284d87f614d86448b1b2f84439
chatrfb,chatrfb-h,chatrfb-redis,chatrfb-redis-765685bf56-4kjnj,37969920,5,30,e459606948c132b6160842b8956ae3e9
